rep,L,ell,regularization,xcv_score,Raw_zRMSE_mean,Raw_zRMSE_sd,L2_zRMSE_mean,L2_zRMSE_sd,RKHS_zRMSE_mean,RKHS_zRMSE_sd
24,4,0.32421560600991084,0.01,-0.9099076935880857,0.4950744233361964,0.1158280377723808,0.37036434410665603,0.14267603577529914,0.6392001804076429,0.2641240013433504
24,5,0.32421560600991084,0.01,-0.9099076935880857,0.5004953169472983,0.11283134578250811,0.33362323391542686,0.11180582942826804,0.3943003797002598,0.11753793450061553
25,1,0.32421560600991084,0.01,-0.9282997881970664,0.9119587383178054,0.3193601158162173,0.8988384372783929,0.35075134623011367,0.9349461081013051,0.34534320307778155
25,2,0.32421560600991084,0.01,-0.9282997881970664,0.7018721398769731,0.2978085314822879,0.6625445694466536,0.3003449850412243,0.7485177745144751,0.281159777308353
25,3,0.32421560600991084,0.01,-0.9282997881970664,0.5282501934110151,0.16027974979651063,0.44117238364465194,0.18803150696056936,0.5996339925659395,0.2717782344937414
25,4,0.32421560600991084,0.01,-0.9282997881970664,0.46889063388232377,0.08729316496603794,0.3485952538197596,0.10424463724750806,0.46110302880048615,0.22664282271722838
25,5,0.32421560600991084,0.01,-0.9282997881970664,0.4589548867465062,0.09352787222291772,0.30560807994659916,0.08495874556595022,0.33904971678618906,0.08675321431452092
26,1,0.32421560600991084,0.01,-0.9431594755065578,0.9543609283378232,0.32705793061588145,0.9062385050174535,0.35608066579641523,0.9698355879277883,0.40505710695862635
26,2,0.32421560600991084,0.01,-0.9431594755065578,0.7541228866070827,0.2536299348911956,0.6795804775504003,0.2880935627272698,0.8462619601220174,0.3247592554602507
26,3,0.32421560600991084,0.01,-0.9431594755065578,0.6106416609981751,0.16907823935400665,0.5127269274277014,0.2047329059483642,0.7043455195701726,0.3232103501608875
26,4,0.32421560600991084,0.01,-0.9431594755065578,0.5417720199856734,0.14363242584214916,0.3982987441953908,0.16817625103169742,0.5432926702272869,0.22980176511414258
26,5,0.32421560600991084,0.01,-0.9431594755065578,0.5033413751108299,0.1055769460022813,0.3324693044485338,0.11015949329491509,0.36030746565408595,0.11434216699147202
27,1,0.20456621780704987,0.01,-0.9429553494469007,0.9296468127191837,0.29091597266300556,0.8861982530740515,0.3022988575960891,0.9466490699736344,0.352801805038037
27,2,0.20456621780704987,0.01,-0.9429553494469007,0.6984594670194888,0.2280091832173869,0.6327959069997563,0.2681380709206369,0.7292968160001383,0.32229298686421604
27,3,0.20456621780704987,0.01,-0.9429553494469007,0.5847377513460087,0.1927032660913935,0.481977984273927,0.23624415567439802,0.5995936469254867,0.20776320123660863
27,4,0.20456621780704987,0.01,-0.9429553494469007,0.5160302751245711,0.10198779723726702,0.3877832939706481,0.1319719200361858,0.49991656406698437,0.15720410118791825
27,5,0.20456621780704987,0.01,-0.9429553494469007,0.4985939862618987,0.08253386532771027,0.3622348270339146,0.1017957029243276,0.47686499418675776,0.1576114528056254
28,1,0.32421560600991084,0.01,-0.9519314740499618,0.8292677387375412,0.32111575347493054,0.7882283752657411,0.3223296849454801,1.003010827494459,0.32821530196906085
28,2,0.32421560600991084,0.01,-0.9519314740499618,0.6780042283162936,0.24727678060157182,0.6155354618124133,0.27809051402878415,0.9237247147051659,0.32956406508703623
28,3,0.32421560600991084,0.01,-0.9519314740499618,0.595419138079387,0.20546958091998338,0.4951307662106944,0.16934795739565583,0.6411753487419585,0.27087048065056085
28,4,0.32421560600991084,0.01,-0.9519314740499618,0.5251952472840119,0.12385309500877835,0.41831970994123335,0.1506132412182863,0.5084246037038868,0.21841166587576655
28,5,0.32421560600991084,0.01,-0.9519314740499618,0.48608094777934574,0.09097965218054697,0.33837017213392095,0.06860278021824552,0.43839294316493765,0.1728054667514518
29,1,0.32421560600991084,0.01,-0.9323937771692035,0.9134335254682245,0.34196821972027325,0.8792717833770436,0.36961551471201715,0.9441533591640651,0.3824519783230781
29,2,0.32421560600991084,0.01,-0.9323937771692035,0.7098085722366266,0.30242505394525676,0.6732237702803732,0.3284795887219836,0.7738175588375487,0.2891343518822749
29,3,0.32421560600991084,0.01,-0.9323937771692035,0.5606013239404315,0.18785998224522402,0.49390552332087334,0.22266077546743682,0.6826226405281084,0.24184073779012627
