N_obs,SNR,rep,L,regularization,xcv_score,OracleRKHS_L2_function_mean_cos2,OracleRKHS_RKHS_function_mean_cos2,OracleL2_L2_function_mean_cos2,OracleL2_RKHS_function_mean_cos2
50,0.5,34,3,0.1,-1.0167424687651978,0.7574193580405036,0.8278032705552926,0.9615984531789695,0.9747285023342463
50,0.5,35,1,0.1,-1.0176000701859977,0.0109325629003922,0.009680320311482823,0.2321283498093311,0.39317059892989104
50,0.5,35,2,0.1,-1.0176000701859977,0.43606762568231433,0.46619387437732224,0.7997050451575662,0.7632864572419777
50,0.5,35,3,0.1,-1.0176000701859977,0.630954901009727,0.6178917427144531,0.816077464785693,0.9358971067469183
50,0.5,36,1,0.1,-1.0051856623842281,0.7245019949151703,0.845033639622801,0.8535464171350253,0.9451587871597082
50,0.5,36,2,0.1,-1.0051856623842281,0.671290018268124,0.7704490588335888,0.9527842823698885,0.9450753645453336
50,0.5,36,3,0.1,-1.0051856623842281,0.7008574221977221,0.7380344991193494,0.9609893842928864,0.937149145305772
50,0.5,37,1,0.1,-1.013910760495605,0.3368910636306704,0.46399799519598955,0.9219238246671588,0.9249377655086569
50,0.5,37,2,0.1,-1.013910760495605,0.5639571082155974,0.6814942714534673,0.9490983276658329,0.9644340067325828
50,0.5,37,3,0.1,-1.013910760495605,0.6722105193663254,0.851702022623101,0.7690985322851279,0.9642089435760518
50,0.5,38,1,0.1,-1.0096710148153314,0.024044565903044664,0.3686321700967489,0.3485665533530786,0.06824162766839263
50,0.5,38,2,0.1,-1.0096710148153314,0.7323753805305184,0.8160465928608398,0.9622184719858979,0.9538502460993546
50,0.5,38,3,0.1,-1.0096710148153314,0.8224540856665797,0.8601998413532596,0.8979072305946273,0.9205405335333495
50,0.5,39,1,0.1,-1.0261035510399739,0.6976580842291017,0.7846590806654433,0.8888559385833037,0.9480833696584141
50,0.5,39,2,0.1,-1.0261035510399739,0.6638514948804334,0.7323565778905143,0.9573966572635181,0.9715219469818831
50,0.5,39,3,0.1,-1.0261035510399739,0.6556444479099057,0.6502823254361126,0.7475666450695547,0.7385279818609032
50,0.5,40,1,0.1,-1.010938724021739,0.41499839440136255,0.6710442339689948,0.8056638615842334,0.948119475497151
50,0.5,40,2,0.1,-1.010938724021739,0.47901738746477673,0.4984911267040629,0.9787785379852365,0.9847205479810883
50,0.5,40,3,0.1,-1.010938724021739,0.6717995167087342,0.9002537954928909,0.8800538068579907,0.885618171840232
50,0.5,41,1,0.1,-1.0093152619951629,0.1229114765310345,0.16796962843718038,0.7562306532121399,0.8098351069932087
50,0.5,41,2,0.1,-1.0093152619951629,0.7268921914896037,0.7502488158458859,0.9495643244992953,0.9615371478126034
50,0.5,41,3,0.1,-1.0093152619951629,0.7597222480048709,0.843983522244483,0.6989483701169424,0.7543527113532879
50,0.5,42,1,0.1,-1.0130334778199233,0.6957167332544363,0.8288766604457575,0.6546254616413698,0.8065062420594254
50,0.5,42,2,0.1,-1.0130334778199233,0.6028651202240587,0.6804594471658578,0.9298325461526231,0.9544155443299394
50,0.5,42,3,0.1,-1.0130334778199233,0.8683889479203252,0.9192506561110813,0.9749146027024999,0.9190319033788855
50,0.5,43,1,0.1,-0.9997760274636153,0.616838986259465,0.8520296130857283,0.7865546489961742,0.930526409048588
50,0.5,43,2,0.1,-0.9997760274636153,0.7854334017941829,0.7527071722241274,0.9073826994918465,0.8038350474998157
50,0.5,43,3,0.1,-0.9997760274636153,0.8282728138828107,0.8392885224484029,0.9924520279352204,0.9924104964953577
50,0.5,44,1,0.1,-1.032698209746075,0.5622680168967195,0.7127396779916435,0.6420102374279956,0.5890746515838664
50,0.5,44,2,0.1,-1.032698209746075,0.7622729235494232,0.8620077438325137,0.8633651411484805,0.9376470556310702
50,0.5,44,3,0.1,-1.032698209746075,0.8559696548832715,0.8602711216969832,0.9806057607725821,0.9838488438055423
50,0.5,45,1,0.1,-1.0211844037132922,0.05985244100441917,0.09818970908161591,0.9143222876165502,0.9498785732249754
50,0.5,45,2,0.1,-1.0211844037132922,0.6963060902650071,0.8293838408568179,0.8874510452755815,0.9626139611712592
50,0.5,45,3,0.1,-1.0211844037132922,0.7230810029841542,0.633989170460842,0.9216898650773074,0.7079808465423216
50,0.5,46,1,0.1,-1.0338349686825312,0.48031220596470486,0.8133016982524894,0.7943875545941518,0.9672203296801004
50,0.5,46,2,0.1,-1.0338349686825312,0.5429026088783059,0.6989219683957516,0.9618990756472078,0.8237162144474168
50,0.5,46,3,0.1,-1.0338349686825312,0.6479450799919573,0.9237962293584417,0.6867582722781586,0.8329056249530029
50,0.5,47,1,0.1,-1.0475786813266779,0.056881813732916446,0.3732026243423955,0.12525018740400126,0.0004221044447888736
50,0.5,47,2,0.1,-1.0475786813266779,0.490379666393928,0.6717796092294684,0.9380753649428759,0.6151913839385507
50,0.5,47,3,0.1,-1.0475786813266779,0.8535774644829468,0.9059337785231257,0.9092759351347904,0.9614261913753825
50,0.5,48,1,0.1,-0.9981238513386276,0.4847803130556943,0.7157265028379929,0.8473276381114702,0.6656319297194189
50,0.5,48,2,0.1,-0.9981238513386276,0.5456756017732083,0.5578168000517204,0.9339953613556329,0.9305761468305137
50,0.5,48,3,0.1,-0.9981238513386276,0.8818261793059327,0.9020373103339389,0.9908703803879394,0.9891685721371077
50,0.5,49,1,0.01,-1.0162491464041654,0.7772128754269698,0.6666758604031897,0.9170324542922784,0.9066310988349394
50,0.5,49,2,0.01,-1.0162491464041654,0.5727122139271441,0.5326566729779978,0.9693234433657161,0.5155425408081744
50,0.5,49,3,0.01,-1.0162491464041654,0.8533142801454887,0.5943874636509103,0.8226128615334917,0.7146512462683073
50,0.5,50,1,0.1,-1.0470149966617375,0.611805569105713,0.8498784212729665,0.786613712536678,0.9440424519554589
50,0.5,50,2,0.1,-1.0470149966617375,0.6634510122124856,0.8285851770674518,0.9459948510944196,0.8852236074955209
50,0.5,50,3,0.1,-1.0470149966617375,0.9267648070780945,0.9092811060203599,0.9766128915217079,0.9221058174548565
50,0.5,51,1,0.1,-1.0117192216122028,0.19644808379270212,0.3065323609258,0.7685491079699779,0.9532218463642887
50,0.5,51,2,0.1,-1.0117192216122028,0.3822337208753125,0.47547010667922635,0.9182043281228034,0.955790881183294
50,0.5,51,3,0.1,-1.0117192216122028,0.6658519996021691,0.6903606505661702,0.9490735879050943,0.9784331996710343
50,0.5,52,1,0.1,-0.993561830488643,0.05872918610190561,0.07345916244647532,0.9224531138382484,0.955829474069514
50,0.5,52,2,0.1,-0.993561830488643,0.44150276805213756,0.5002550245173248,0.7178513604682447,0.7496084882634028
50,0.5,52,3,0.1,-0.993561830488643,0.6580459545400474,0.6578539756173417,0.825228128443437,0.8590393356321465
50,0.5,53,1,0.1,-1.0157396081139525,0.11513306141487466,0.03920472977671516,0.7413171505585436,0.2550400701879558
50,0.5,53,2,0.1,-1.0157396081139525,0.7438874755816387,0.8217991721157125,0.9241109379147465,0.9464211228974174
50,0.5,53,3,0.1,-1.0157396081139525,0.6499413396658411,0.6976401066020906,0.6758974380641791,0.7101720305329486
50,0.5,54,1,0.1,-1.0249818044526804,0.02559599280419844,0.7929470736201983,0.7816950750695474,0.43602109122515353
50,0.5,54,2,0.1,-1.0249818044526804,0.6559270941815167,0.7836621003752364,0.9068919223228054,0.9539891100871636
50,0.5,54,3,0.1,-1.0249818044526804,0.7087934161685093,0.8528571586101884,0.9179268624351923,0.9642198300998452
50,0.5,55,1,0.1,-1.0318769748343408,0.6815844739619965,0.8107866300716081,0.8891736561022099,0.973846212733923
50,0.5,55,2,0.1,-1.0318769748343408,0.603862503812407,0.6740727763741821,0.828094897877339,0.8537565571734935
50,0.5,55,3,0.1,-1.0318769748343408,0.7257684229481534,0.7361898166459238,0.9629799332137052,0.968324231976078
50,0.5,56,1,0.1,-1.0228826525411114,0.45736287189309677,0.5701936271104747,0.919946795787091,0.9474909935727284
50,0.5,56,2,0.1,-1.0228826525411114,0.6382792617743587,0.7152860296737141,0.8659495969741804,0.9312570471218806
50,0.5,56,3,0.1,-1.0228826525411114,0.7911528292200288,0.8810498748343569,0.9338444823497444,0.9732330131983479
50,0.5,57,1,0.1,-1.009005647765672,0.3660941658493549,0.7890003116433946,0.43184754940432474,0.9311205240032141
50,0.5,57,2,0.1,-1.009005647765672,0.6133515106744655,0.6409013008012727,0.9281608013433065,0.9392066943659817
50,0.5,57,3,0.1,-1.009005647765672,0.7590260521018558,0.8470949856922075,0.9905881107393241,0.9465766412566786
50,0.5,58,1,0.1,-1.0109677007511189,0.20831822589655413,0.18416162815874412,0.5952114174300993,0.3819977844093499
50,0.5,58,2,0.1,-1.0109677007511189,0.6065054102014645,0.6753319927090711,0.9446044392615258,0.9587682261932613
50,0.5,58,3,0.1,-1.0109677007511189,0.7284192470396094,0.9220375849165482,0.8763804028624289,0.959914555421896
50,0.5,59,1,0.1,-1.012885261033219,0.0363693163760098,0.8471392904527277,0.6293590818240753,0.01718344984964579
50,0.5,59,2,0.1,-1.012885261033219,0.557306368263562,0.7357074385542393,0.9605504007466965,0.9050309589415634
50,0.5,59,3,0.1,-1.012885261033219,0.845662918662164,0.866392265102954,0.9718019057658313,0.980135953604956
50,0.5,60,1,0.1,-1.0291493442664028,0.7263845200724294,0.822363045491053,0.8368249193934825,0.9027434477497992
50,0.5,60,2,0.1,-1.0291493442664028,0.517025085203739,0.6398073683495277,0.9311887618585777,0.8832753097132384
50,0.5,60,3,0.1,-1.0291493442664028,0.7171615212106838,0.720220291310652,0.9791583263418624,0.9719579892377763
50,0.5,61,1,0.1,-1.006234069187772,0.08707768555181017,0.07473737741435327,0.834539175131538,0.9319723475902825
50,0.5,61,2,0.1,-1.006234069187772,0.5111936089030872,0.592421346899699,0.7919073137340122,0.8964559571409344
50,0.5,61,3,0.1,-1.006234069187772,0.6714701772824968,0.6738551105927842,0.9248652713369939,0.9243033194232191
50,0.5,62,1,0.1,-1.0212202013543554,0.212691275668738,0.22846462689954147,0.7666750234889568,0.8288356712789298
50,0.5,62,2,0.1,-1.0212202013543554,0.522048414072246,0.8194559611038115,0.9282870172738322,0.8715830155354212
50,0.5,62,3,0.1,-1.0212202013543554,0.9390003368434027,0.9271258266630508,0.9890924918572915,0.9673230804478915
50,0.5,63,1,0.1,-1.0418138355478037,0.41133707100078876,0.8622283703710325,0.4693513012435186,0.9500852730413288
50,0.5,63,2,0.1,-1.0418138355478037,0.6679014987586414,0.6877176006154283,0.9587248525839016,0.9680548115068921
50,0.5,63,3,0.1,-1.0418138355478037,0.6825213623679965,0.9070980106118696,0.6786694705489732,0.8314811829948464
50,0.5,64,1,0.1,-1.0333653393342876,0.6419972454596884,0.796239566410906,0.6204465000066273,0.6992568666357518
50,0.5,64,2,0.1,-1.0333653393342876,0.7093321909116956,0.8045297235142991,0.8618249867343563,0.9295947164734225
50,0.5,64,3,0.1,-1.0333653393342876,0.7624634452824818,0.7316799104949484,0.9616727892455802,0.967810844920686
50,0.5,65,1,0.1,-0.994090640087509,0.43697607623201823,0.5273148759277934,0.9353337666748766,0.9606082031388998
50,0.5,65,2,0.1,-0.994090640087509,0.49698193147124126,0.5134895015797705,0.9620867094148535,0.9357607571062764
50,0.5,65,3,0.1,-0.994090640087509,0.6931319349743137,0.8036612800723321,0.8076522450055791,0.9126348386308712
50,0.5,66,1,0.1,-0.9924084185434111,0.08530554846709142,0.033892091579600686,0.7750753146205718,0.20141157140329471
50,0.5,66,2,0.1,-0.9924084185434111,0.49797082208488547,0.520762501069149,0.9674721412999765,0.9738033366758061
50,0.5,66,3,0.1,-0.9924084185434111,0.6874566467515173,0.8927566385956819,0.7748616721820697,0.9300587206402797
50,0.5,67,1,0.01,-1.0137518147916438,0.23556034165207487,0.7728794505397744,0.8077267314049904,0.12428797518774164
50,0.5,67,2,0.01,-1.0137518147916438,0.592280526916687,0.4931079570002934,0.6792105965177845,0.64015251794937
50,0.5,67,3,0.01,-1.0137518147916438,0.6795732615641051,0.6594377802944692,0.813672656681612,0.6420145871225925
50,0.5,68,1,1.0,-1.0628967663270306,0.00018317686614064053,0.1822523811815725,3.2668564804844036e-08,0.31640662572023254
50,0.5,68,2,1.0,-1.0628967663270306,0.3453548552234906,0.4420469916876043,0.7969621058738694,0.8858190085435023
50,0.5,68,3,1.0,-1.0628967663270306,0.6612864457680964,0.6737026628952861,0.7213319615351604,0.7444566712720063
50,0.5,69,1,0.1,-1.0130837254614975,0.3402034059027636,0.4565255404167283,0.8902888155712232,0.9286101750077721
50,0.5,69,2,0.1,-1.0130837254614975,0.7003848458532406,0.7888308509236643,0.936403853810249,0.9759423750193416
50,0.5,69,3,0.1,-1.0130837254614975,0.776146148292646,0.916789912846023,0.9672216978463707,0.989935910675301
50,0.5,70,1,0.1,-1.00788446789594,0.0015164165025757562,0.897460390279954,0.07221274144800628,0.8092290504361244
50,0.5,70,2,0.1,-1.00788446789594,0.5864787310520063,0.611896219170317,0.9474128369711683,0.9406673684559141
50,0.5,70,3,0.1,-1.00788446789594,0.6498732129590512,0.8483152751682358,0.9121082395635297,0.8489228242405723
50,0.5,71,1,0.1,-1.0140503700720471,0.09867621608823003,0.10054725528390099,0.7973295173264676,0.9115727773108082
50,0.5,71,2,0.1,-1.0140503700720471,0.405524988645403,0.4178602477466134,0.9240064875457705,0.9425686844181991
50,0.5,71,3,0.1,-1.0140503700720471,0.6748295091773459,0.8824956156064437,0.6861757197867603,0.93674338247424
50,0.5,72,1,0.1,-1.0143797489262907,0.335971237104261,0.6893220114542689,0.9885064504220926,0.9538457246476274
50,0.5,72,2,0.1,-1.0143797489262907,0.5154581741191708,0.5501310877618334,0.9808897478226477,0.9915409607130918
50,0.5,72,3,0.1,-1.0143797489262907,0.789669132945957,0.8556806873162532,0.939378635066475,0.9694920837370983
50,0.5,73,1,0.1,-0.9921051064910352,0.02262653799754695,0.09824729297280467,0.801299374929124,0.9945364882786231
50,0.5,73,2,0.1,-0.9921051064910352,0.4910108284799269,0.5018034396140685,0.7935386838419871,0.796837922197939
50,0.5,73,3,0.1,-0.9921051064910352,0.6661736416987706,0.6659902135728141,0.8667739531148908,0.8615585607215165
50,0.5,74,1,0.01,-0.9858997837599087,0.18539040602539783,0.941121688855996,0.9322483111687171,0.689277167939127
50,0.5,74,2,0.01,-0.9858997837599087,0.8865717382274647,0.8513210789104975,0.9883861196238286,0.9840206963697171
50,0.5,74,3,0.01,-0.9858997837599087,0.6372239386632111,0.5893903562173629,0.7090406075343493,0.670693220853872
50,0.5,75,1,0.1,-0.9945948979472434,0.7265004427178329,0.8175774147755356,0.9288269043392352,0.9388769859650039
50,0.5,75,2,0.1,-0.9945948979472434,0.5060448416988992,0.5072460162102583,0.9626842778755269,0.9716163691564077
50,0.5,75,3,0.1,-0.9945948979472434,0.7760916543033419,0.8581267642227419,0.9238143728595861,0.9712966286711704
50,0.5,76,1,0.1,-0.9951766409849444,0.016435187199182754,0.525181532725267,0.0745232644923069,0.7356970039762407
50,0.5,76,2,0.1,-0.9951766409849444,0.5895685568276409,0.6106048237849877,0.9789343198643652,0.9865042984441641
