N_obs,SNR,L,rep,oracle_l2_to_rkhs_mean_cos2
50,0.5,3,26,0.9945770619116269
50,0.5,1,27,0.6955567116775339
50,0.5,2,27,0.7139071026618385
50,0.5,3,27,0.9671420830421743
50,0.5,1,28,0.9521279151751851
50,0.5,2,28,0.894957627889102
50,0.5,3,28,0.8651117228517439
50,0.5,1,29,0.438182794718891
50,0.5,2,29,0.7910977863404818
50,0.5,3,29,0.9798267726169331
50,0.5,1,30,0.8897262042322588
50,0.5,2,30,0.9467829266160855
50,0.5,3,30,0.9767508412743228
50,0.5,1,31,0.020568250315383993
50,0.5,2,31,0.9689751040405694
50,0.5,3,31,0.7089551038152919
50,0.5,1,32,0.8724913393527253
50,0.5,2,32,0.9062207536931832
50,0.5,3,32,0.9851638088517803
50,0.5,1,33,0.851976509081313
50,0.5,2,33,0.9627600713425539
50,0.5,3,33,0.6666915104123036
50,0.5,1,34,0.046125086132351535
50,0.5,2,34,0.7856948520824361
50,0.5,3,34,0.9790904311992003
50,0.5,1,35,0.9045297734931858
50,0.5,2,35,0.9112446233464451
50,0.5,3,35,0.9809730464711685
50,0.5,1,36,0.02226380757443584
50,0.5,2,36,0.9551425193593256
50,0.5,3,36,0.7087020285654727
50,0.5,1,37,0.7766103958223708
50,0.5,2,37,0.5299610676950915
50,0.5,3,37,0.9480548973985875
50,0.5,1,38,0.05417561866459371
50,0.5,2,38,0.9878110496013502
50,0.5,3,38,0.6666835239179624
50,0.5,1,39,0.28603054556553553
50,0.5,2,39,0.9841689893400904
50,0.5,3,39,0.982897385468149
50,0.5,1,40,0.9301155875381949
50,0.5,2,40,0.5094338845969414
50,0.5,3,40,0.8465566390019621
50,0.5,1,41,0.8537860773417904
50,0.5,2,41,0.8737714891802897
50,0.5,3,41,0.8213373625719522
50,0.5,1,42,0.9635767730553625
50,0.5,2,42,0.9592992072240343
50,0.5,3,42,0.902047757625618
50,0.5,1,43,0.8774004997480179
50,0.5,2,43,0.8382845290462677
50,0.5,3,43,0.9756480408556444
50,0.5,1,44,0.920434548212586
50,0.5,2,44,0.9476292582373131
50,0.5,3,44,0.7451100704096193
50,0.5,1,45,0.9127227719599027
50,0.5,2,45,0.8253610965512705
50,0.5,3,45,0.9501531738178612
50,0.5,1,46,0.9100166621146429
50,0.5,2,46,0.9230996801822964
50,0.5,3,46,0.9359341025769118
50,0.5,1,47,0.9076466741435516
50,0.5,2,47,0.6838645618075057
50,0.5,3,47,0.9251895716643
50,0.5,1,48,0.6145846217451002
50,0.5,2,48,0.9255170841505738
50,0.5,3,48,0.6710617974545379
50,0.5,1,49,0.7828146049817906
50,0.5,2,49,0.9108071659690047
50,0.5,3,49,0.9545121677845961
50,0.5,1,50,0.7036515843695852
50,0.5,2,50,0.9330174019119197
50,0.5,3,50,0.8103999734475509
50,0.5,1,51,0.7080671194088486
50,0.5,2,51,0.7225972547735722
50,0.5,3,51,0.9641832931908872
50,0.5,1,52,0.4895488529354766
50,0.5,2,52,0.6724651204984987
50,0.5,3,52,0.9708002040877918
50,0.5,1,53,0.904558526803168
50,0.5,2,53,0.7430186227062621
50,0.5,3,53,0.9833042784694829
50,0.5,1,54,0.8751034251806593
50,0.5,2,54,0.8950696263867455
50,0.5,3,54,0.6701907643136266
50,0.5,1,55,0.6148822552582125
50,0.5,2,55,0.9214345833869668
50,0.5,3,55,0.9826976573766877
50,0.5,1,56,0.9365299373882876
50,0.5,2,56,0.9191128952712248
50,0.5,3,56,0.8381115802655833
50,0.5,1,57,0.0030625990400515017
50,0.5,2,57,0.9704067487711027
50,0.5,3,57,0.9722465431108924
50,0.5,1,58,0.05709362495934354
50,0.5,2,58,0.9763140687558829
50,0.5,3,58,0.9740400656656965
50,0.5,1,59,0.9176164603592638
50,0.5,2,59,0.5782170615261654
50,0.5,3,59,0.7528151897073233
50,0.5,1,60,0.7248084322940035
50,0.5,2,60,0.9356140798974956
50,0.5,3,60,0.9839668947213819
50,0.5,1,61,0.7810782658663492
50,0.5,2,61,0.5506702266865461
50,0.5,3,61,0.9616289731637035
50,0.5,1,62,0.6735785229328202
50,0.5,2,62,0.9537211196869915
50,0.5,3,62,0.8946896408019952
50,0.5,1,63,0.8822138966164712
50,0.5,2,63,0.9216536989011885
50,0.5,3,63,0.6889810746888378
50,0.5,1,64,0.18156432860219587
50,0.5,2,64,0.7437210602118318
50,0.5,3,64,0.9874615494663267
50,0.5,1,65,0.8761620775456704
50,0.5,2,65,0.8711215097433775
50,0.5,3,65,0.8944069411433381
50,0.5,1,66,0.6751235054830707
50,0.5,2,66,0.8923529787610363
50,0.5,3,66,0.9905151210280262
50,0.5,1,67,0.6404989053786825
50,0.5,2,67,0.5067540452751097
50,0.5,3,67,0.9874217582955981
50,0.5,1,68,0.9817143909882193
50,0.5,2,68,0.9445140952888118
50,0.5,3,68,0.7885077236826802
50,0.5,1,69,0.23316323749277473
50,0.5,2,69,0.5562400627697067
50,0.5,3,69,0.7677183202157648
50,0.5,1,70,0.9201942472136698
50,0.5,2,70,0.983412599857278
50,0.5,3,70,0.9964435807984308
50,0.5,1,71,0.0011923654656975688
50,0.5,2,71,0.8076363723813906
50,0.5,3,71,0.9909978017828959
50,0.5,1,72,0.9577210469542817
50,0.5,2,72,0.9487095439316353
50,0.5,3,72,0.6735268078066438
50,0.5,1,73,0.917170181194478
50,0.5,2,73,0.5152177363952494
50,0.5,3,73,0.9229774672496028
50,0.5,1,74,0.16640687055576603
50,0.5,2,74,0.9840504366395827
50,0.5,3,74,0.9956112937634498
50,0.5,1,75,0.6042889551257159
50,0.5,2,75,0.793409540150297
50,0.5,3,75,0.9259855865425762
50,0.5,1,76,0.7451589094736583
50,0.5,2,76,0.8518134212531085
50,0.5,3,76,0.9828839361039491
50,0.5,1,77,0.18833156379225094
50,0.5,2,77,0.8699064473777048
50,0.5,3,77,0.9972975728358543
50,0.5,1,78,0.9776305072139138
50,0.5,2,78,0.9244284927662533
50,0.5,3,78,0.760064271448862
50,0.5,1,79,0.9519535259920634
50,0.5,2,79,0.9716795285903308
50,0.5,3,79,0.9766806703034957
50,0.5,1,80,0.8092851632282171
50,0.5,2,80,0.8707079853411575
50,0.5,3,80,0.9611330747134588
50,0.5,1,81,0.9551446455632326
50,0.5,2,81,0.8804568729461176
50,0.5,3,81,0.6681800580357581
50,0.5,1,82,0.599278989213578
50,0.5,2,82,0.9300362449267645
50,0.5,3,82,0.9286986159327398
50,0.5,1,83,0.0224826816837675
50,0.5,2,83,0.8585598395979179
50,0.5,3,83,0.9152674225518295
50,0.5,1,84,0.5544245171026483
50,0.5,2,84,0.8573842233817125
50,0.5,3,84,0.6892567031556626
50,0.5,1,85,0.06871814858072897
50,0.5,2,85,0.850481336607013
50,0.5,3,85,0.970600087056551
50,0.5,1,86,0.906572759875279
50,0.5,2,86,0.9488988398395486
50,0.5,3,86,0.9341353429672469
50,0.5,1,87,0.9568858156569643
50,0.5,2,87,0.639739761837211
50,0.5,3,87,0.8090527894518847
50,0.5,1,88,0.6921465606350979
50,0.5,2,88,0.7050940618261305
50,0.5,3,88,0.9620451922464889
50,0.5,1,89,0.22182987555837066
50,0.5,2,89,0.9074936109970924
50,0.5,3,89,0.6783682599988334
50,0.5,1,90,0.9658148638920308
50,0.5,2,90,0.738688704611259
50,0.5,3,90,0.9201306069203677
50,0.5,1,91,0.28899512036131686
50,0.5,2,91,0.8561371520081829
50,0.5,3,91,0.9982796514696611
50,0.5,1,92,0.6986396233598038
50,0.5,2,92,0.9635457649569144
50,0.5,3,92,0.8633547712935581
50,0.5,1,93,0.3750979492328969
50,0.5,2,93,0.9567818447731273
50,0.5,3,93,0.6727499746834952
50,0.5,1,94,0.09507721088702875
50,0.5,2,94,0.9625327673780537
50,0.5,3,94,0.9648102791685109
50,0.5,1,95,0.5868814251917801
50,0.5,2,95,0.9193200541888876
50,0.5,3,95,0.7729416390332376
50,0.5,1,96,0.914468362618092
50,0.5,2,96,0.9108662089645234
50,0.5,3,96,0.9432075523039747
50,0.5,1,97,0.7542194395121056
50,0.5,2,97,0.8960303053395909
50,0.5,3,97,0.9057861648074761
50,0.5,1,98,0.9021984898311712
50,0.5,2,98,0.6926192432306526
50,0.5,3,98,0.9870366979356565
50,0.5,1,99,0.5569301012349143
50,0.5,2,99,0.9317323502255623
50,0.5,3,99,0.7728975998140427
50,0.5,1,100,0.8402523564441609
50,0.5,2,100,0.834652528269741
50,0.5,3,100,0.9105050355991349
50,0.5,1,101,0.48044027655844534
50,0.5,2,101,0.7277036260929568
50,0.5,3,101,0.9779311881695615
50,0.5,1,102,0.9635638542388921
50,0.5,2,102,0.8705924976452505
50,0.5,3,102,0.9704129850626982
50,0.5,1,103,0.7957954975973095
50,0.5,2,103,0.951232767932929
50,0.5,3,103,0.8561332213298058
50,0.5,1,104,0.9441197129218115
50,0.5,2,104,0.892881399732738
50,0.5,3,104,0.9749039692997398
50,0.5,1,105,0.8628440269662225
50,0.5,2,105,0.5007823221780292
50,0.5,3,105,0.9589065503120616
50,0.5,1,106,8.971203950959636e-07
50,0.5,2,106,0.5300227770408507
50,0.5,3,106,0.9866927002984962
50,0.5,1,107,0.5489645550416956
50,0.5,2,107,0.695347491977027
50,0.5,3,107,0.9156104195055349
50,0.5,1,108,0.7903869122815238
50,0.5,2,108,0.9334017728163944
50,0.5,3,108,0.8885218894969945
50,0.5,1,109,0.2103157317833002
50,0.5,2,109,0.7940412835070382
50,0.5,3,109,0.9509119926151207
50,0.5,1,110,0.8029994470882766
50,0.5,2,110,0.6279923321434839
50,0.5,3,110,0.9152418005582286
50,0.5,1,111,0.942154795828736
50,0.5,2,111,0.7570577221122131
50,0.5,3,111,0.8768157820506793
50,0.5,1,112,0.9502649927137874
50,0.5,2,112,0.9688664987575387
50,0.5,3,112,0.8726626289748198
50,0.5,1,113,0.9079555383652924
50,0.5,2,113,0.687741164284293
50,0.5,3,113,0.6666676321072239
50,0.5,1,114,0.09079078509728229
50,0.5,2,114,0.825556054247081
50,0.5,3,114,0.976985480387247
50,0.5,1,115,0.4587905426571177
50,0.5,2,115,0.9084929893998248
50,0.5,3,115,0.7478711903990772
50,0.5,1,116,0.9723278272123902
50,0.5,2,116,0.9734425836034234
50,0.5,3,116,0.6752798660650657
50,0.5,1,117,0.011675016644685668
50,0.5,2,117,0.5504370992761569
50,0.5,3,117,0.9471856463851741
50,0.5,1,118,0.8564429982479712
50,0.5,2,118,0.9194025109590149
50,0.5,3,118,0.9667138204303121
50,0.5,1,119,0.619293084705568
50,0.5,2,119,0.5361354045919006
50,0.5,3,119,0.9704618486054098
50,0.5,1,120,0.29287362589088106
50,0.5,2,120,0.8959445147260992
50,0.5,3,120,0.960991856940535
50,0.5,1,121,0.7740305964106596
50,0.5,2,121,0.5975976789661562
50,0.5,3,121,0.8946513936404328
50,0.5,1,122,0.8765217051594661
50,0.5,2,122,0.8738837972422193
50,0.5,3,122,0.9522560561975922
50,0.5,1,123,0.8669949299090798
50,0.5,2,123,0.5830456077273986
50,0.5,3,123,0.9426249820595411
50,0.5,1,124,0.6822676977953631
50,0.5,2,124,0.8393138015079453
50,0.5,3,124,0.9390110506911168
50,0.5,1,125,0.8889847727800702
50,0.5,2,125,0.8030125871645534
50,0.5,3,125,0.9945426081943439
50,0.5,1,126,0.0755488810697504
50,0.5,2,126,0.8975140008322551
50,0.5,3,126,0.9200764981867019
50,0.5,1,127,0.792211375687943
50,0.5,2,127,0.9345467651531072
50,0.5,3,127,0.9175459785641854
50,0.5,1,128,0.2563036026587346
50,0.5,2,128,0.939584677385914
50,0.5,3,128,0.9820907182235105
50,0.5,1,129,0.992234767193538
50,0.5,2,129,0.5405923739889534
50,0.5,3,129,0.9973333278714197
50,0.5,1,130,0.6988084907265004
50,0.5,2,130,0.5553897244730487
50,0.5,3,130,0.9774997272107552
50,0.5,1,131,0.8343352664556487
50,0.5,2,131,0.4729342888089938
50,0.5,3,131,0.6674091153858913
50,0.5,1,132,0.12159292117455588
50,0.5,2,132,0.5283998858853187
50,0.5,3,132,0.9632748025090588
50,0.5,1,133,0.8801105892876399
50,0.5,2,133,0.9283405069026316
50,0.5,3,133,0.9250218586831007
50,0.5,1,134,0.11569353059717115
50,0.5,2,134,0.910341415549603
50,0.5,3,134,0.8684488095487124
50,0.5,1,135,0.8806491093541727
50,0.5,2,135,0.8200807237446608
50,0.5,3,135,0.9445013454049374
50,0.5,1,136,0.6905870876125816
50,0.5,2,136,0.7060578718579389
50,0.5,3,136,0.6693719344381114
50,0.5,1,137,0.878832165961686
50,0.5,2,137,0.5939594620184078
50,0.5,3,137,0.9453306614823319
50,0.5,1,138,0.6459227413493924
50,0.5,2,138,0.914414439131557
50,0.5,3,138,0.9602026983914307
50,0.5,1,139,0.9028441938440297
50,0.5,2,139,0.838096164237641
50,0.5,3,139,0.9261750311063258
50,0.5,1,140,0.535361550902555
50,0.5,2,140,0.5908240830302542
50,0.5,3,140,0.96065306881427
50,0.5,1,141,0.9292809693388814
50,0.5,2,141,0.8296186167301078
50,0.5,3,141,0.829320511219421
50,0.5,1,142,0.8430224452397599
50,0.5,2,142,0.8622900855403766
50,0.5,3,142,0.9653045796429603
50,0.5,1,143,0.5000255333569181
50,0.5,2,143,0.8367809173672653
50,0.5,3,143,0.9808815369354728
50,0.5,1,144,0.7149778761584284
50,0.5,2,144,0.9515436185441724
50,0.5,3,144,0.908178352863697
50,0.5,1,145,0.8967790255039931
50,0.5,2,145,0.8025875592927746
50,0.5,3,145,0.7929434850617622
50,0.5,1,146,0.8943604302894643
50,0.5,2,146,0.775732841875576
50,0.5,3,146,0.955516969038844
50,0.5,1,147,0.7389113765583476
50,0.5,2,147,0.8730509740728213
50,0.5,3,147,0.8745872694305382
50,0.5,1,148,0.7313631224010163
50,0.5,2,148,0.7526054030272934
50,0.5,3,148,0.9729715650697323
50,0.5,1,149,0.4377432046736844
50,0.5,2,149,0.9532796347174501
50,0.5,3,149,0.9115481624516278
50,0.5,1,150,0.8874774030537049
50,0.5,2,150,0.8245694622839111
50,0.5,3,150,0.9392392414726345
50,0.5,1,151,0.8307563119564588
50,0.5,2,151,0.633807598295175
50,0.5,3,151,0.9145566300236153
50,0.5,1,152,0.6750950167343929
50,0.5,2,152,0.945431794668268
50,0.5,3,152,0.8408205232669426
50,0.5,1,153,0.835599614202534
50,0.5,2,153,0.524788045563319
50,0.5,3,153,0.9953435031024159
50,0.5,1,154,0.2869793086808197
50,0.5,2,154,0.9631340287977219
50,0.5,3,154,0.7696887656235912
50,0.5,1,155,0.37997294220038047
50,0.5,2,155,0.7385377126256017
50,0.5,3,155,0.787995616363591
50,0.5,1,156,0.9666785434119701
50,0.5,2,156,0.9816266834099416
50,0.5,3,156,0.7127459790773748
50,0.5,1,157,0.2374570475660171
50,0.5,2,157,0.8427052132122299
50,0.5,3,157,0.954528587787852
50,0.5,1,158,0.01336836474089653
50,0.5,2,158,0.9355357454237956
50,0.5,3,158,0.9496446848729333
50,0.5,1,159,0.7926193826616624
50,0.5,2,159,0.884358624794257
50,0.5,3,159,0.955220657463844
50,0.5,1,160,0.9382272539098445
50,0.5,2,160,0.501487805485211
50,0.5,3,160,0.9848571945464405
50,0.5,1,161,0.9530229690303765
50,0.5,2,161,0.9409124168924865
50,0.5,3,161,0.8092265547639781
50,0.5,1,162,0.6326717102641447
50,0.5,2,162,0.8658707789247052
50,0.5,3,162,0.9906399933954863
50,0.5,1,163,0.5963601353891457
50,0.5,2,163,0.9087391847137154
50,0.5,3,163,0.7223386175479226
50,0.5,1,164,0.8324482477978147
50,0.5,2,164,0.6850136192822223
50,0.5,3,164,0.956697257858455
50,0.5,1,165,0.7307086578295888
50,0.5,2,165,0.723577718625018
50,0.5,3,165,0.9364856625743588
50,0.5,1,166,0.6964305424261796
50,0.5,2,166,0.9355211875074831
50,0.5,3,166,0.9334983855777189
50,0.5,1,167,0.5321099466771376
50,0.5,2,167,0.6742658174207283
50,0.5,3,167,0.9843595049319617
50,0.5,1,168,0.9655292658528655
50,0.5,2,168,0.977183377573904
50,0.5,3,168,0.7867558391225846
50,0.5,1,169,0.9727520703815602
50,0.5,2,169,0.5484020198097793
50,0.5,3,169,0.9716895184715421
50,0.5,1,170,0.844831269043586
50,0.5,2,170,0.9756102605087895
50,0.5,3,170,0.9582969086895456
50,0.5,1,171,0.9567149146602244
50,0.5,2,171,0.9578884991826422
50,0.5,3,171,0.6690882202027328
50,0.5,1,172,0.616572775816237
50,0.5,2,172,0.5479165911673348
50,0.5,3,172,0.928117562784253
50,0.5,1,173,0.9154227685751024
50,0.5,2,173,0.8936836021324499
50,0.5,3,173,0.8401594845354698
50,0.5,1,174,0.9380856881921498
50,0.5,2,174,0.9523911421081144
50,0.5,3,174,0.950506806463934
50,0.5,1,175,0.6421378469652973
50,0.5,2,175,0.5003027090800576
50,0.5,3,175,0.9663874047202802
50,0.5,1,176,0.09055453178656232
50,0.5,2,176,0.9464812550250837
50,0.5,3,176,0.8636431961193796
50,0.5,1,177,0.8826433143384105
50,0.5,2,177,0.8920189903653206
50,0.5,3,177,0.6767047862345711
50,0.5,1,178,0.8430701185543124
50,0.5,2,178,0.923764625548552
50,0.5,3,178,0.978705220618915
50,0.5,1,179,0.7981691076324399
50,0.5,2,179,0.8957319124484795
50,0.5,3,179,0.6684626247170627
50,0.5,1,180,0.7162081188539926
50,0.5,2,180,0.8135541636881978
50,0.5,3,180,0.6718744983733885
50,0.5,1,181,0.9738336633287985
50,0.5,2,181,0.9177513796341976
50,0.5,3,181,0.6667302916403165
50,0.5,1,182,0.779231146450041
50,0.5,2,182,0.9539712342907078
50,0.5,3,182,0.9905276664319883
50,0.5,1,183,0.8221738908769745
50,0.5,2,183,0.6698492687215883
50,0.5,3,183,0.9659663061418539
50,0.5,1,184,0.9509419275715577
50,0.5,2,184,0.7998408183305081
50,0.5,3,184,0.9384148140479166
50,0.5,1,185,0.9010961855976242
50,0.5,2,185,0.961549979443002
50,0.5,3,185,0.9154796434550341
50,0.5,1,186,0.8216705950778583
50,0.5,2,186,0.713420779201091
50,0.5,3,186,0.9183252693021163
50,0.5,1,187,0.6902847482498521
50,0.5,2,187,0.9603001580539257
50,0.5,3,187,0.9915981787732767
50,0.5,1,188,0.7775410877199405
50,0.5,2,188,0.8475295683961341
50,0.5,3,188,0.9528237550392701
50,0.5,1,189,0.5639237609780823
50,0.5,2,189,0.8082536725731828
50,0.5,3,189,0.9895342036519031
50,0.5,1,190,0.25748949012129224
50,0.5,2,190,0.792195857829902
50,0.5,3,190,0.989428269719312
50,0.5,1,191,0.9816468987435822
50,0.5,2,191,0.6933553276996516
50,0.5,3,191,0.7935135556791577
50,0.5,1,192,0.44581797077232155
50,0.5,2,192,0.9645863875570091
50,0.5,3,192,0.8281941639824285
50,0.5,1,193,0.6187748575685809
50,0.5,2,193,0.9515290134936356
50,0.5,3,193,0.6687589764909259
50,0.5,1,194,0.7769604591669892
50,0.5,2,194,0.9073714444904164
50,0.5,3,194,0.9937087904236327
50,0.5,1,195,0.9609027277240839
50,0.5,2,195,0.9599631543703646
50,0.5,3,195,0.734012951692145
50,0.5,1,196,0.7651865727173092
50,0.5,2,196,0.8549784757571905
50,0.5,3,196,0.9740949701768485
50,0.5,1,197,0.5109967301774377
50,0.5,2,197,0.5445640254088431
50,0.5,3,197,0.9930352412730606
50,0.5,1,198,0.9365643235041848
50,0.5,2,198,0.9221399042022793
50,0.5,3,198,0.9775999005971786
50,0.5,1,199,0.41160679472112305
50,0.5,2,199,0.8742636975329069
50,0.5,3,199,0.9896957479056135
50,1.0,1,0,0.9503091401240713
50,1.0,2,0,0.9671719884995826
50,1.0,3,0,0.8480218357260491
50,1.0,1,1,0.8176432242550006
50,1.0,2,1,0.6734202198317225
50,1.0,3,1,0.6767862849087046
50,1.0,1,2,0.989475817471474
50,1.0,2,2,0.9809976071708221
50,1.0,3,2,0.8389991109268307
50,1.0,1,3,0.8895250951140038
50,1.0,2,3,0.9057991087689548
50,1.0,3,3,0.9746598295483996
50,1.0,1,4,0.9057568805643076
50,1.0,2,4,0.8853518559842544
50,1.0,3,4,0.6890278999441776
50,1.0,1,5,0.9717576403668102
50,1.0,2,5,0.5147578736449856
50,1.0,3,5,0.6830792160988947
50,1.0,1,6,0.7206438366022022
50,1.0,2,6,0.9426560708924265
50,1.0,3,6,0.8759380017824419
50,1.0,1,7,0.024297637581243647
50,1.0,2,7,0.7076114506459028
50,1.0,3,7,0.8604783994354399
50,1.0,1,8,0.8261100149466196
50,1.0,2,8,0.5774353936262764
50,1.0,3,8,0.830390058328159
50,1.0,1,9,0.036889383839174776
50,1.0,2,9,0.9212970190328602
50,1.0,3,9,0.8546188962711162
50,1.0,1,10,0.9325040010538901
50,1.0,2,10,0.5874838824217147
50,1.0,3,10,0.9048819651375756
50,1.0,1,11,0.9194413415509173
50,1.0,2,11,0.9591421981841174
50,1.0,3,11,0.9509108407497481
50,1.0,1,12,0.8373562056558153
50,1.0,2,12,0.9538117079289634
50,1.0,3,12,0.987492955887389
50,1.0,1,13,0.7351153817021716
50,1.0,2,13,0.5004477679757373
50,1.0,3,13,0.9779194406869104
50,1.0,1,14,0.7469922902750548
50,1.0,2,14,0.9681922218141478
50,1.0,3,14,0.955086908998572
50,1.0,1,15,0.9706650771244874
50,1.0,2,15,0.9531213873302299
50,1.0,3,15,0.7511498187927829
50,1.0,1,16,0.9226040320703354
50,1.0,2,16,0.7938877358127109
50,1.0,3,16,0.7405608719227809
50,1.0,1,17,0.8279496936035636
50,1.0,2,17,0.8952720754378037
50,1.0,3,17,0.826983071454399
50,1.0,1,18,0.6763739879917203
50,1.0,2,18,0.8633957831062835
50,1.0,3,18,0.9533740454343821
50,1.0,1,19,0.0004013785829636172
50,1.0,2,19,0.9783489310015236
50,1.0,3,19,0.9309422732220636
50,1.0,1,20,0.8169879226437345
50,1.0,2,20,0.9254572486171988
50,1.0,3,20,0.7122608305037939
50,1.0,1,21,0.16961836193248517
50,1.0,2,21,0.9392100042414572
50,1.0,3,21,0.8868841119388309
50,1.0,1,22,0.5893097561976137
50,1.0,2,22,0.8955749251844192
50,1.0,3,22,0.818155678204128
50,1.0,1,23,0.5372933796087999
50,1.0,2,23,0.88559842631114
50,1.0,3,23,0.8388295183079827
50,1.0,1,24,0.9201845285781842
50,1.0,2,24,0.9380123335004147
50,1.0,3,24,0.9295809181985563
50,1.0,1,25,0.9210628111900999
50,1.0,2,25,0.8725274508023009
50,1.0,3,25,0.947860111959219
50,1.0,1,26,0.7414244752425871
50,1.0,2,26,0.5617799164691988
50,1.0,3,26,0.8770265793195685
50,1.0,1,27,0.9200064671675962
50,1.0,2,27,0.9792495267250316
50,1.0,3,27,0.9990041750506715
50,1.0,1,28,0.7832133442211797
50,1.0,2,28,0.7321926020490664
50,1.0,3,28,0.9667094581315618
50,1.0,1,29,0.9602272085998154
50,1.0,2,29,0.910785389101846
50,1.0,3,29,0.690609821449112
50,1.0,1,30,0.8738833471987365
50,1.0,2,30,0.7460246327721554
50,1.0,3,30,0.983637275907041
50,1.0,1,31,0.3086706130093063
50,1.0,2,31,0.9651029746992941
50,1.0,3,31,0.9152759753888646
50,1.0,1,32,0.5753568018423865
50,1.0,2,32,0.9003089505659831
50,1.0,3,32,0.9560989530938108
50,1.0,1,33,0.13463655988336132
50,1.0,2,33,0.5418881577652831
50,1.0,3,33,0.9876540130182784
50,1.0,1,34,0.9664394273387312
50,1.0,2,34,0.9696108136512795
50,1.0,3,34,0.7081671531167658
50,1.0,1,35,0.5492284780846048
50,1.0,2,35,0.6895084402190321
50,1.0,3,35,0.8932118408778482
50,1.0,1,36,0.9692202860148592
50,1.0,2,36,0.8914458235091192
50,1.0,3,36,0.9212854202295405
50,1.0,1,37,0.7478193464179311
50,1.0,2,37,0.9124845151234262
50,1.0,3,37,0.959042665381634
50,1.0,1,38,0.9350186117747828
50,1.0,2,38,0.9848562247929279
50,1.0,3,38,0.960229673489712
50,1.0,1,39,0.8696508844370197
50,1.0,2,39,0.9483219816334587
50,1.0,3,39,0.757489464309685
50,1.0,1,40,0.6700111827758845
50,1.0,2,40,0.8767385914536063
50,1.0,3,40,0.9445683811950011
50,1.0,1,41,0.9184202338241901
50,1.0,2,41,0.5930078283861576
50,1.0,3,41,0.9289886676787992
50,1.0,1,42,0.8013306815381437
50,1.0,2,42,0.9404731129026664
50,1.0,3,42,0.8826669464078494
50,1.0,1,43,0.753784430983136
50,1.0,2,43,0.7842984786725493
50,1.0,3,43,0.859957401998404
50,1.0,1,44,0.14971458181775124
50,1.0,2,44,0.9629519030773588
50,1.0,3,44,0.931651770593636
50,1.0,1,45,0.8338500511088724
50,1.0,2,45,0.9766155114647687
50,1.0,3,45,0.9358979902502881
50,1.0,1,46,0.8493726817312867
50,1.0,2,46,0.6839132921430644
50,1.0,3,46,0.9781740336421016
50,1.0,1,47,0.958445911441908
50,1.0,2,47,0.8515690999930489
50,1.0,3,47,0.7064986210099753
50,1.0,1,48,0.010824039748444888
50,1.0,2,48,0.8398940343662098
50,1.0,3,48,0.9781869481818929
50,1.0,1,49,0.8991797796143394
50,1.0,2,49,0.49795215308991025
50,1.0,3,49,0.712280962036499
50,1.0,1,50,0.6115756281718068
50,1.0,2,50,0.8018703697673061
50,1.0,3,50,0.96981555587905
50,1.0,1,51,0.8384707694426219
50,1.0,2,51,0.7966413099193714
50,1.0,3,51,0.9703487072924024
50,1.0,1,52,0.8859149143865889
50,1.0,2,52,0.9407143454020812
50,1.0,3,52,0.9878125786038942
50,1.0,1,53,0.7707585965282332
50,1.0,2,53,0.9162612047047368
50,1.0,3,53,0.7562890239111523
50,1.0,1,54,0.7581019891197066
50,1.0,2,54,0.9502057457912937
50,1.0,3,54,0.8813008092506337
50,1.0,1,55,0.22741767941790084
50,1.0,2,55,0.8556557247689266
50,1.0,3,55,0.8459903502624866
50,1.0,1,56,0.6017499897365349
50,1.0,2,56,0.9835628852420293
50,1.0,3,56,0.9798657280959526
50,1.0,1,57,0.8812602221555607
50,1.0,2,57,0.9510766937199913
50,1.0,3,57,0.7541559101476315
50,1.0,1,58,0.8043074689183402
50,1.0,2,58,0.9224316990004977
50,1.0,3,58,0.9896634870573671
50,1.0,1,59,0.8089605618220167
50,1.0,2,59,0.7847988839453995
50,1.0,3,59,0.9683360740032985
50,1.0,1,60,0.9437787165990462
50,1.0,2,60,0.5589923776515076
50,1.0,3,60,0.9852043324588339
50,1.0,1,61,0.6448229721152884
50,1.0,2,61,0.5600885812434007
50,1.0,3,61,0.79089627267752
50,1.0,1,62,0.9189741333673279
50,1.0,2,62,0.7640576607788172
50,1.0,3,62,0.7524594284505136
50,1.0,1,63,0.9002382646763463
50,1.0,2,63,0.935760455590942
50,1.0,3,63,0.8997603070961047
50,1.0,1,64,0.541289697695742
50,1.0,2,64,0.4994881192855062
50,1.0,3,64,0.940865969853326
50,1.0,1,65,0.8628911237908622
50,1.0,2,65,0.8413728900062714
50,1.0,3,65,0.9224687208874446
50,1.0,1,66,0.5068768805761317
50,1.0,2,66,0.6465768073811309
50,1.0,3,66,0.9759142167716703
50,1.0,1,67,0.01746040783846907
50,1.0,2,67,0.8807621553352232
50,1.0,3,67,0.6945607890214767
50,1.0,1,68,0.6907517573090115
50,1.0,2,68,0.49731384887778785
50,1.0,3,68,0.9804903859392414
50,1.0,1,69,0.5751040618931103
50,1.0,2,69,0.9678348665192232
50,1.0,3,69,0.7215422414287908
50,1.0,1,70,0.8601072974523895
50,1.0,2,70,0.9184883266166789
50,1.0,3,70,0.8246642381782038
50,1.0,1,71,0.6846278051381509
50,1.0,2,71,0.5042181663200522
50,1.0,3,71,0.8836439444904013
50,1.0,1,72,0.8966900481417641
50,1.0,2,72,0.6607877543297777
50,1.0,3,72,0.6717366369809988
