N_obs,SNR,rep,L,regularization,xcv_score,OracleRKHS_L2_function_mean_cos2,OracleRKHS_RKHS_function_mean_cos2,OracleL2_L2_function_mean_cos2,OracleL2_RKHS_function_mean_cos2
30,2.0,1,2,0.001,-0.7528087756778225,0.7047547761813234,0.6144569968500561,0.9940778081014691,0.9863402733709907
30,2.0,1,3,0.001,-0.7528087756778225,0.7664620545197062,0.6520332091332909,0.9965407470762243,0.717462113880387
30,2.0,2,1,0.001,-0.7171836201292395,0.07372079716710382,0.3657850003235275,0.9940920467044188,0.8754893951522602
30,2.0,2,2,0.001,-0.7171836201292395,0.49466993423275957,0.8172349066469657,0.9956381400247794,0.5064980597684875
30,2.0,2,3,0.001,-0.7171836201292395,0.8608704451401844,0.6215246082577942,0.9930135107347212,0.7153389451807151
30,2.0,3,1,0.01,-0.7360234845182765,0.24821996263138488,0.8893389686397194,0.9192405695900608,0.7714363704709062
30,2.0,3,2,0.01,-0.7360234845182765,0.5920968444387968,0.9531219611766257,0.9916848934371719,0.7742797780491533
30,2.0,3,3,0.01,-0.7360234845182765,0.8952336546299434,0.9558501696527247,0.991386557444187,0.9845842621035223
30,2.0,4,1,0.01,-0.7412895250273015,0.6944259440708443,0.9718979228017246,0.9890224875692885,0.7999785840192392
30,2.0,4,2,0.01,-0.7412895250273015,0.9131570209424849,0.9743133450801047,0.9945077988752205,0.9681463583025711
30,2.0,4,3,0.01,-0.7412895250273015,0.9054283063086155,0.9532095756081768,0.9947933791082408,0.9948449915640323
30,2.0,5,1,0.01,-0.7423078079973673,0.9448039625046218,0.9814140585900429,0.9943358522711464,0.9889459269747781
30,2.0,5,2,0.01,-0.7423078079973673,0.9183795600467791,0.9717945806121927,0.9935850056167644,0.9939694477522019
30,2.0,5,3,0.01,-0.7423078079973673,0.7735661212253535,0.9506691787137765,0.993532068096771,0.9425902487221639
30,2.0,6,1,0.01,-0.7576530873360031,0.0005632706465471149,0.948848913068288,0.9873901098635668,5.497309073561435e-05
30,2.0,6,2,0.01,-0.7576530873360031,0.5558922508991776,0.9522468491242436,0.9542722579490985,0.6745046309155406
30,2.0,6,3,0.01,-0.7576530873360031,0.9043662746558577,0.9711480469274055,0.9919636506472732,0.9631303137309627
30,2.0,7,1,0.001,-0.739676242636953,0.5053589526025362,0.7941199091067884,0.9985626615084816,0.26918125809800264
30,2.0,7,2,0.001,-0.739676242636953,0.7680982397671359,0.8750210372573337,0.997002988728943,0.768421088521632
30,2.0,7,3,0.001,-0.739676242636953,0.901610179789358,0.7088733202103317,0.9403902199033133,0.9158746588521168
30,2.0,8,1,0.01,-0.7203339995475397,0.8565991300763747,0.9566570724983426,0.9947496403394918,0.9500209159464856
30,2.0,8,2,0.01,-0.7203339995475397,0.925346963370463,0.9692727851851294,0.9923300207142433,0.9792722348492989
30,2.0,8,3,0.01,-0.7203339995475397,0.6848472245310826,0.9145778648728203,0.9933243490938564,0.8910254077039744
30,2.0,9,1,0.01,-0.7012933150235392,0.8995398744885262,0.9181149266197367,0.9936360449090818,0.9957389667035229
30,2.0,9,2,0.01,-0.7012933150235392,0.7376773767068387,0.931207350604996,0.9946696111759048,0.9598270974211234
30,2.0,9,3,0.01,-0.7012933150235392,0.765890698621234,0.9539136943674689,0.6717330773787714,0.8971033601820846
30,2.0,10,1,0.01,-0.6484405470311406,0.7518698765682905,0.8948874450294962,0.9874512755850174,0.8758509710118842
30,2.0,10,2,0.01,-0.6484405470311406,0.8689910089633676,0.9571354492383584,0.9926991894835324,0.9842436798246994
30,2.0,10,3,0.01,-0.6484405470311406,0.9421523326247302,0.9621586984471362,0.9965534462011839,0.9944421721825991
30,2.0,11,1,0.01,-0.7278225498784383,0.28971229717212676,0.7053794991725347,0.9948022003684449,0.8620429797432524
30,2.0,11,2,0.01,-0.7278225498784383,0.8720706775989244,0.9577326242187024,0.9963748359023187,0.969069389139491
30,2.0,11,3,0.01,-0.7278225498784383,0.6722457157832736,0.9710083940583948,0.9827909946428464,0.7030895283121241
30,2.0,12,1,0.01,-0.7157085458372213,0.6865301461523774,0.9305631734445337,0.7577887548477765,0.9713755357043615
30,2.0,12,2,0.01,-0.7157085458372213,0.820193210378463,0.9208277251986601,0.9914551538683158,0.995171704068615
30,2.0,12,3,0.01,-0.7157085458372213,0.8679538142553729,0.9472431951780415,0.9727039744013205,0.9230315369891048
30,2.0,13,1,0.01,-0.7545723019966631,0.009646347493636527,0.9741672608927725,0.875971775133999,0.011018292832048247
30,2.0,13,2,0.01,-0.7545723019966631,0.5147194924063265,0.9844900130101486,0.9856271816764663,0.5776226637218344
30,2.0,13,3,0.01,-0.7545723019966631,0.9701428054959219,0.9825985423803002,0.994377892485765,0.9958461509926083
30,2.0,14,1,0.001,-0.7785215604918005,0.8609985447859546,0.9836585792329079,0.9901874773741259,0.8342825109331482
30,2.0,14,2,0.001,-0.7785215604918005,0.8875625754657424,0.721483858738484,0.9973274023668213,0.955765643803917
30,2.0,14,3,0.001,-0.7785215604918005,0.8720395620725071,0.6273331906730147,0.9949353628889223,0.9447891880903699
30,2.0,15,1,0.01,-0.7798612625341194,0.049853335163882455,0.9717392873167116,0.6515968559197658,0.6530212718359883
30,2.0,15,2,0.01,-0.7798612625341194,0.9017255404508973,0.9761732623888335,0.9878439944816764,0.9750748072569315
30,2.0,15,3,0.01,-0.7798612625341194,0.8506881736050228,0.9122892290864084,0.9924130987418893,0.9968008818625277
30,2.0,16,1,0.01,-0.7432515540231459,0.015385809323893518,0.7920870559802299,0.9771606590495289,0.4323522328806775
30,2.0,16,2,0.01,-0.7432515540231459,0.793323649306936,0.9719779245413777,0.9962407950709402,0.905149421348732
30,2.0,16,3,0.01,-0.7432515540231459,0.9359789474078704,0.9626074142467583,0.9899700691413647,0.9968670929680218
30,2.0,17,1,0.01,-0.7734887319341476,0.8524376314079698,0.9628912503824796,0.9825361093798952,0.9776921872192527
30,2.0,17,2,0.01,-0.7734887319341476,0.8991342754417855,0.9681294568211856,0.9937290612022083,0.9847966968800058
30,2.0,17,3,0.01,-0.7734887319341476,0.8721038248235411,0.9704055742461991,0.9920551783785321,0.9648552677508367
30,2.0,18,1,0.001,-0.7023467926264769,0.7565784469692715,0.9175795884485209,0.9824241762558357,0.8286290156456496
30,2.0,18,2,0.001,-0.7023467926264769,0.4806250699754446,0.5596021315397306,0.9899033834454345,0.6216856537628904
30,2.0,18,3,0.001,-0.7023467926264769,0.7449263456379649,0.5704630120646801,0.9847289060162169,0.8180626409327858
30,2.0,19,1,0.01,-0.7149289073301919,0.748994747163598,0.8990741407475438,0.9931616970873911,0.8936067741197847
30,2.0,19,2,0.01,-0.7149289073301919,0.6651974370999034,0.9218447765794838,0.9945983924482407,0.934023425624266
30,2.0,19,3,0.01,-0.7149289073301919,0.8119171403398721,0.9643091164515551,0.9947630393399756,0.9526927923043597
30,2.0,20,1,0.01,-0.734909112329334,0.4709866484914635,0.8385740027450015,0.982069726117867,0.9056945347820524
30,2.0,20,2,0.01,-0.734909112329334,0.6310022602249659,0.8836332434569577,0.9956413518010083,0.9275455456922611
30,2.0,20,3,0.01,-0.734909112329334,0.9525122743971693,0.9599563620691741,0.9930422950873391,0.9876255451535099
30,2.0,21,1,0.01,-0.7227228764029947,0.671816232228811,0.9318341778768416,0.9982851528748521,0.9119935133751508
30,2.0,21,2,0.01,-0.7227228764029947,0.8288675826636919,0.9612510141077024,0.9983526669975945,0.9543338580427928
30,2.0,21,3,0.01,-0.7227228764029947,0.913755166026338,0.9677847523428401,0.9834240239318982,0.9956060304376372
30,2.0,22,1,0.001,-0.7571892266284682,0.8113705733608488,0.8336301860764025,0.9884445245596498,0.7868824935993153
30,2.0,22,2,0.001,-0.7571892266284682,0.61475917579323,0.5387022866617938,0.9928283359967834,0.8387877983667762
30,2.0,22,3,0.001,-0.7571892266284682,0.6161541863368218,0.5082858580275279,0.996291960140734,0.8219530950909805
30,2.0,23,1,0.001,-0.7469535297323535,0.6281227011979877,0.6924267201469116,0.9951671692684666,0.8041854505511263
30,2.0,23,2,0.001,-0.7469535297323535,0.6886119043404932,0.6000462160488879,0.9717162795709823,0.6544717934615987
30,2.0,23,3,0.001,-0.7469535297323535,0.8130835714672043,0.480515584429236,0.9936548304195915,0.8468469075084264
30,2.0,24,1,0.01,-0.7685313959793642,0.7954413334690618,0.9702268278863239,0.9945587422434301,0.9120702669973105
30,2.0,24,2,0.01,-0.7685313959793642,0.8178965242767866,0.9620802801547425,0.9922053434296185,0.957678190866804
30,2.0,24,3,0.01,-0.7685313959793642,0.6552980246462027,0.9528294374345768,0.9802992145168995,0.6669049413958529
30,2.0,25,1,0.01,-0.760883036428649,0.5837452420731373,0.8321549143484659,0.9652364479398369,0.9261027540275183
30,2.0,25,2,0.01,-0.760883036428649,0.49601323217078686,0.9773960050004049,0.9965711226960332,0.507743181361589
30,2.0,25,3,0.01,-0.760883036428649,0.8864426138423717,0.9772677776791364,0.9700199129117886,0.9041062202239729
30,2.0,26,1,0.001,-0.7242459388481253,0.9028157735594967,0.693868496477777,0.9971483763736887,0.8061067732231132
30,2.0,26,2,0.001,-0.7242459388481253,0.47807940717343433,0.46084799489614386,0.9814390262384287,0.7939809115528353
30,2.0,26,3,0.001,-0.7242459388481253,0.6637528569519563,0.599681490680846,0.9951172332463795,0.6905137068992824
30,2.0,27,1,0.001,-0.7518242789009273,0.30880859580073117,0.9283199112156193,0.9709016460670086,0.2655906096978063
30,2.0,27,2,0.001,-0.7518242789009273,0.7562982897181108,0.741550216919754,0.9921353044446792,0.7781173590938021
30,2.0,27,3,0.001,-0.7518242789009273,0.9271684844565865,0.6822244221887187,0.9924384503954519,0.9616576470444809
30,2.0,28,1,0.001,-0.7916033871246536,0.7298357644411072,0.8173583286539603,0.9898153132965573,0.7318670235409023
30,2.0,28,2,0.001,-0.7916033871246536,0.8166411766493207,0.47978908582522783,0.9954230029839457,0.8105085129901453
30,2.0,28,3,0.001,-0.7916033871246536,0.65061944221945,0.40634902578513427,0.993154795341875,0.8935375725336261
30,2.0,29,1,0.001,-0.7302657628678781,0.8146276512053382,0.920868315311497,0.9959102075076878,0.8748302387501032
30,2.0,29,2,0.001,-0.7302657628678781,0.7930354769305943,0.7631972683030896,0.987629544286408,0.8565326327506403
30,2.0,29,3,0.001,-0.7302657628678781,0.6485634112656155,0.562868059563947,0.9961655038687557,0.856031440209322
30,2.0,30,1,0.01,-0.7996386642351853,0.8802352799418283,0.9698260546501061,0.9971761555636827,0.9447902655180528
30,2.0,30,2,0.01,-0.7996386642351853,0.909347690564595,0.9770063969343856,0.9979576583815513,0.9702543407624222
30,2.0,30,3,0.01,-0.7996386642351853,0.9586356510527675,0.963368428686631,0.9851338137913167,0.9179316638744641
30,2.0,31,1,0.001,-0.7407079769735998,0.47384590223493617,0.6648515091793988,0.987203834925155,0.6649783563475418
30,2.0,31,2,0.001,-0.7407079769735998,0.4906582275117522,0.6604672853544296,0.9927558139184597,0.7899656489212734
30,2.0,31,3,0.001,-0.7407079769735998,0.6930195170415788,0.5432230049763803,0.9941522204673084,0.7579004796435749
30,2.0,32,1,0.01,-0.7150241949509877,0.8466928619713341,0.9710715252845545,0.9851615777932691,0.9299072196997896
30,2.0,32,2,0.01,-0.7150241949509877,0.6951800500372238,0.9534082404228554,0.989089633846865,0.8826463910058053
30,2.0,32,3,0.01,-0.7150241949509877,0.6646772735045876,0.9439578293651998,0.9950776833034182,0.7693765898005718
30,2.0,33,1,0.001,-0.7278071198514963,0.5740213838984266,0.8692620474322912,0.9914417389655227,0.7002191058798423
30,2.0,33,2,0.001,-0.7278071198514963,0.7655559861856351,0.9125492285839669,0.9909443985705538,0.7454150969031401
30,2.0,33,3,0.001,-0.7278071198514963,0.6800426270862943,0.6357727730310474,0.988861400976846,0.732507601362982
30,2.0,34,1,0.01,-0.7544403713606053,0.8901927410287976,0.9548803045936316,0.983228393593553,0.9873433652243422
30,2.0,34,2,0.01,-0.7544403713606053,0.8308825889896231,0.9474116613882184,0.9887417959448006,0.9117525815612133
30,2.0,34,3,0.01,-0.7544403713606053,0.8260715759261282,0.9560373878717577,0.9917398685850586,0.9193957556007671
30,2.0,35,1,0.01,-0.7248844859931038,0.14108747175857542,0.8001187993454736,0.9920223341946568,0.6151581473561276
30,2.0,35,2,0.01,-0.7248844859931038,0.46882809364288874,0.8769172795232529,0.9859266315787234,0.6797450076729308
30,2.0,35,3,0.01,-0.7248844859931038,0.8752038927528266,0.964315328062337,0.9536330654878985,0.9701896039556178
30,2.0,36,1,0.01,-0.7417414946577338,0.7583213300261009,0.9686340343800592,0.9566943552273559,0.9430724300524432
30,2.0,36,2,0.01,-0.7417414946577338,0.9469605938223644,0.9769847740907943,0.9900110356397787,0.9810770517589952
30,2.0,36,3,0.01,-0.7417414946577338,0.844698020675001,0.9719595411331783,0.9935069302880453,0.9535415276271398
30,2.0,37,1,0.01,-0.8010459937769517,0.7548056186851202,0.9635285620749419,0.9688330042182058,0.9527023115708319
30,2.0,37,2,0.01,-0.8010459937769517,0.484096634513579,0.939254302160687,0.9883260093556844,0.5299490578968384
30,2.0,37,3,0.01,-0.8010459937769517,0.9058019121125719,0.9808126188955669,0.9941111533980277,0.9372461108312327
30,2.0,38,1,0.01,-0.7590113158090327,0.4208467036259679,0.925218259167342,0.9316312522775496,0.47670845037451864
30,2.0,38,2,0.01,-0.7590113158090327,0.6954942503159299,0.9622580861887986,0.9860142737217681,0.8437257568610437
30,2.0,38,3,0.01,-0.7590113158090327,0.7464903302733422,0.9751938026233636,0.9754146447489892,0.8259607561507423
30,2.0,39,1,0.001,-0.7715535561189499,0.5873384898631043,0.8226827792330397,0.9900187642428742,0.8001463435170196
30,2.0,39,2,0.001,-0.7715535561189499,0.4376553578495745,0.7946795048042576,0.990656847628216,0.4885443974161814
30,2.0,39,3,0.001,-0.7715535561189499,0.8219439743712756,0.5613096413408327,0.9968194908838862,0.6784249258127285
30,2.0,40,1,0.01,-0.689702950825988,0.2469647351485315,0.7702428891618202,0.9825262062716515,0.665717918844781
30,2.0,40,2,0.01,-0.689702950825988,0.6106561565146192,0.7352637175290029,0.9976335615503258,0.9382570090311506
30,2.0,40,3,0.01,-0.689702950825988,0.9482460431358394,0.9699600161587846,0.992396924802978,0.9874556205216302
30,2.0,41,1,0.01,-0.7183003095684339,0.47379200038105035,0.9705258986602083,0.9968705471076919,0.6017685120838213
30,2.0,41,2,0.01,-0.7183003095684339,0.49364643875788033,0.9800317992471889,0.9936822457708224,0.5006259937617742
30,2.0,41,3,0.01,-0.7183003095684339,0.9568420025807098,0.9739755103031595,0.9961554697150042,0.9976590975239134
30,2.0,42,1,0.01,-0.6903673392618962,0.6961011652622942,0.9671421429152744,0.9983447348164016,0.8597708412443278
30,2.0,42,2,0.01,-0.6903673392618962,0.7165808804585119,0.9721564497560904,0.996253904603313,0.8946371634315503
30,2.0,42,3,0.01,-0.6903673392618962,0.8679616138458263,0.9736687092633766,0.9972949206688266,0.947605023502247
30,2.0,43,1,0.01,-0.7529469446017764,0.8617590973379523,0.9667612251210158,0.9968439585073519,0.9524068895252952
30,2.0,43,2,0.01,-0.7529469446017764,0.561901343139395,0.9693295418529666,0.99395053135009,0.697693380170283
30,2.0,43,3,0.01,-0.7529469446017764,0.6487478082473591,0.9672796963806175,0.9959481026672194,0.6680067515290219
30,2.0,44,1,0.01,-0.7747651932803163,0.8339212043367111,0.9253529299671103,0.9776288406986074,0.9735724925967801
30,2.0,44,2,0.01,-0.7747651932803163,0.8193833990177097,0.936571750793671,0.9860426979359778,0.9884643124565526
30,2.0,44,3,0.01,-0.7747651932803163,0.8883380756933067,0.9681924338797189,0.9960104752219042,0.9496781597772755
30,2.0,45,1,0.01,-0.751021801475956,0.7388881864077981,0.9609853705425389,0.9466319700550471,0.8656336507998623
30,2.0,45,2,0.01,-0.751021801475956,0.8890772530053204,0.9692103332702816,0.9785490250906381,0.9766662180961538
30,2.0,45,3,0.01,-0.751021801475956,0.8902344390401268,0.9603850987453214,0.9923418808841037,0.9744765250817293
30,2.0,46,1,0.01,-0.7458807256476577,0.19086669380783539,0.9496013342977727,0.9812320439812074,0.4187898712013736
30,2.0,46,2,0.01,-0.7458807256476577,0.8734942663359302,0.9815696151554272,0.9944714104174062,0.8039250135216509
30,2.0,46,3,0.01,-0.7458807256476577,0.9757800288938608,0.9867390851543122,0.9945442840903954,0.9978457533593424
30,2.0,47,1,0.01,-0.7329396201897977,0.49478009008445967,0.946673374142997,0.9576171119041758,0.7019074675185134
30,2.0,47,2,0.01,-0.7329396201897977,0.7533374487952653,0.9375626311030278,0.9953355566101559,0.9426666752712743
30,2.0,47,3,0.01,-0.7329396201897977,0.800518631811372,0.9717791799225033,0.9429857548474335,0.911968597770107
30,2.0,48,1,0.001,-0.7328644448578755,0.5777730931317133,0.7931668354729148,0.9969267081944552,0.36283929574280677
30,2.0,48,2,0.001,-0.7328644448578755,0.8403000540505425,0.7477255532188265,0.9976177245948628,0.9274077560976317
30,2.0,48,3,0.001,-0.7328644448578755,0.8505891518406307,0.6740824799537736,0.9514327887666916,0.7325600601930038
30,2.0,49,1,0.01,-0.7261625873445686,0.5012302064859305,0.9008289650314228,0.9848432340280445,0.8755341597380739
30,2.0,49,2,0.01,-0.7261625873445686,0.8199220812198807,0.9687612847467563,0.992304234423024,0.9064071905092568
30,2.0,49,3,0.01,-0.7261625873445686,0.8078221758403945,0.9654974599332701,0.9921444129513581,0.9223434534523763
30,2.0,50,1,0.001,-0.775461657705894,0.6364237135443925,0.9024138403980374,0.7934535951504065,0.30775964175163967
30,2.0,50,2,0.001,-0.775461657705894,0.5454078905457432,0.5366490926458667,0.9933080481285571,0.4280269990330495
30,2.0,50,3,0.001,-0.775461657705894,0.7459883765705541,0.5919390201468037,0.9933811492169525,0.669627923361864
30,2.0,51,1,0.01,-0.7588141861137546,0.9153354380631179,0.9784191123779284,0.9944071712958299,0.9607823215345668
30,2.0,51,2,0.01,-0.7588141861137546,0.7371530749613723,0.9469193524656498,0.9976033692966008,0.8818504188441112
30,2.0,51,3,0.01,-0.7588141861137546,0.6541110787255676,0.9541288386581342,0.9976735054762563,0.6780417169246898
30,2.0,52,1,0.001,-0.7634465883237089,0.8355945673254224,0.5527966057198617,0.9949052029327633,0.9570760004065912
30,2.0,52,2,0.001,-0.7634465883237089,0.8277261860183702,0.513989429296962,0.9950169409989412,0.9009788105621054
30,2.0,52,3,0.001,-0.7634465883237089,0.7739449575298413,0.5677797745394372,0.9729194531977269,0.8371711496217166
30,2.0,53,1,0.01,-0.7251679729945513,0.8360160648502574,0.979792845664318,0.9923757358082369,0.9249761599140167
30,2.0,53,2,0.01,-0.7251679729945513,0.7879064381566954,0.9537120856456398,0.9975424501862489,0.939690188315818
30,2.0,53,3,0.01,-0.7251679729945513,0.9347973207414216,0.9753194726439354,0.9927525011703572,0.9669708608961282
30,2.0,54,1,0.01,-0.7263151845052075,0.009178215025245582,0.9283519853078912,0.9805050614312293,0.025336634519085986
30,2.0,54,2,0.01,-0.7263151845052075,0.5688665312016529,0.9598565164632697,0.9779312725200948,0.671495791593297
30,2.0,54,3,0.01,-0.7263151845052075,0.9290309324917655,0.9549571854317868,0.9896408253536233,0.9922999340103966
30,2.0,55,1,0.01,-0.7462846380846931,0.8461155255257766,0.9075464194677832,0.9933867405437032,0.9796985438709305
30,2.0,55,2,0.01,-0.7462846380846931,0.6113934376385461,0.8177426199006224,0.9939486375106985,0.9816310959441772
30,2.0,55,3,0.01,-0.7462846380846931,0.7284104466912841,0.9689720891167116,0.9590193911431557,0.856953477831791
30,2.0,56,1,0.01,-0.7393173201015679,0.7842564330406351,0.9678227990515319,0.9659676558612267,0.9504873864908352
30,2.0,56,2,0.01,-0.7393173201015679,0.7307689625840722,0.9436153704531571,0.9896578256870693,0.942150242308698
30,2.0,56,3,0.01,-0.7393173201015679,0.9012011402079123,0.9674817945530356,0.992485052734505,0.9766178833483182
30,2.0,57,1,0.001,-0.7206249748745295,0.8611842275728679,0.940331869600286,0.9348720412817644,0.8353580151598233
30,2.0,57,2,0.001,-0.7206249748745295,0.8747569401662225,0.7674494426791599,0.9951620815440152,0.8902584744012249
30,2.0,57,3,0.001,-0.7206249748745295,0.9113412277755993,0.6170164173332924,0.9929698661060152,0.6734371380009664
30,2.0,58,1,0.01,-0.795393112322299,0.6664330006885875,0.8779886848467636,0.9742171761111635,0.9274336471313618
30,2.0,58,2,0.01,-0.795393112322299,0.49975361539878843,0.8006747429176372,0.9887882593201597,0.8943079119727027
30,2.0,58,3,0.01,-0.795393112322299,0.6563760585498123,0.9654044911605176,0.9850373393341204,0.7101025936749908
30,2.0,59,1,0.01,-0.696116510832504,0.49421516355786127,0.7798822177907928,0.9925721881557095,0.9338720552718848
30,2.0,59,2,0.01,-0.696116510832504,0.5193030838767884,0.7278854200783548,0.9947536471860907,0.9033396351806717
30,2.0,59,3,0.01,-0.696116510832504,0.8013543612715116,0.9560257929661855,0.9183880348678559,0.9638927975494442
30,2.0,60,1,0.01,-0.7869389303865368,0.8651819662915097,0.9295795027961368,0.990349405705934,0.9832483752774611
30,2.0,60,2,0.01,-0.7869389303865368,0.8544966706896981,0.9281667010981818,0.9941801560904522,0.9819860473484232
30,2.0,60,3,0.01,-0.7869389303865368,0.6619840066688666,0.9459213642240694,0.9804680175138838,0.6813350317594358
30,2.0,61,1,0.01,-0.7704811529774722,0.888001662866482,0.9733552299562379,0.9921236556988546,0.97613794049648
30,2.0,61,2,0.01,-0.7704811529774722,0.78486076676037,0.9686953902553022,0.9707405800262208,0.7253806271116414
30,2.0,61,3,0.01,-0.7704811529774722,0.8260560494040415,0.9568714009515481,0.9960417577567009,0.9104937980720947
30,2.0,62,1,0.01,-0.7123276768877731,0.7637315771432795,0.9473230474229538,0.9834880609743673,0.9161904583215733
30,2.0,62,2,0.01,-0.7123276768877731,0.8735410215506121,0.9688663753850115,0.9927501389500529,0.9657535465597579
30,2.0,62,3,0.01,-0.7123276768877731,0.6619172528302357,0.9791745281822434,0.9914131779577869,0.7227094070230056
30,2.0,63,1,0.01,-0.7803942959033066,0.7187425593732734,0.9390997931008551,0.9838603158052923,0.9608989360904698
30,2.0,63,2,0.01,-0.7803942959033066,0.48951109093071316,0.9801099737889563,0.9929203435207317,0.5084012109939845
30,2.0,63,3,0.01,-0.7803942959033066,0.977536298465698,0.9828499141606701,0.9972705070346853,0.9926541087186646
30,2.0,64,1,0.001,-0.756010412617988,0.8105549762696401,0.8739794008847069,0.9730382530680662,0.8950941690381178
30,2.0,64,2,0.001,-0.756010412617988,0.7782505561760744,0.6317491039046061,0.9882979761223534,0.9251218966127779
30,2.0,64,3,0.001,-0.756010412617988,0.8334240024439489,0.560568640478532,0.9945309773391123,0.8169811566127718
30,2.0,65,1,0.001,-0.7720002926970085,0.35397839530420766,0.6974085799252122,0.9906325183939098,0.7805518619590952
30,2.0,65,2,0.001,-0.7720002926970085,0.6161682626886852,0.7763134182527994,0.9948253923801957,0.6331411823548492
30,2.0,65,3,0.001,-0.7720002926970085,0.9151684738010064,0.584170747817235,0.9944601451397633,0.6941309015598368
30,2.0,66,1,0.001,-0.7597045530649172,0.835204592312186,0.9309094642127763,0.9631728034648986,0.9199366998124785
30,2.0,66,2,0.001,-0.7597045530649172,0.8055329915422328,0.8405033895958394,0.9908348205903474,0.8972373151566576
30,2.0,66,3,0.001,-0.7597045530649172,0.836600871845425,0.8150837730056248,0.9918373100330959,0.9050076258209149
30,2.0,67,1,0.01,-0.7199976669374236,0.08319265591527296,0.9322410510720929,0.9900457465747852,0.21127429139731585
30,2.0,67,2,0.01,-0.7199976669374236,0.9081075655336811,0.9632193242218487,0.9874912716490865,0.9875036899706148
30,2.0,67,3,0.01,-0.7199976669374236,0.6462867391072663,0.9588365495039595,0.9796896095645692,0.671880158600438
30,2.0,68,1,0.01,-0.7561218765016733,0.11545455055039693,0.5072138664677613,0.9968546670679701,0.9101869342531876
30,2.0,68,2,0.01,-0.7561218765016733,0.755881875046774,0.9794218947265312,0.9874766989175245,0.9157711976741282
30,2.0,68,3,0.01,-0.7561218765016733,0.9649770744906844,0.9857426935415493,0.9939623682581283,0.9654458315871244
30,2.0,69,1,0.01,-0.7466137920311835,0.7853758918150909,0.9598293200031303,0.9911521383262228,0.9523313680641763
30,2.0,69,2,0.01,-0.7466137920311835,0.7239671942949013,0.8981454908842554,0.9951035454167022,0.9710910647525435
30,2.0,69,3,0.01,-0.7466137920311835,0.9516465611305044,0.9800399589193128,0.9850678350327425,0.9853512402540566
30,2.0,70,1,0.01,-0.6688798959279416,0.808532238733081,0.9198400919987832,0.9004441702956759,0.9813488595743627
30,2.0,70,2,0.01,-0.6688798959279416,0.7034397434062718,0.9404865673340523,0.9959975034514352,0.9007965070546209
30,2.0,70,3,0.01,-0.6688798959279416,0.8706549786968933,0.9417351886260641,0.9840923920892554,0.9941425693894734
30,2.0,71,1,0.01,-0.7506672198431795,0.2874266182612297,0.9636134858314936,0.9778365166667351,0.5216835588526909
30,2.0,71,2,0.01,-0.7506672198431795,0.7477253100606707,0.9601187140295608,0.976069239966853,0.7647546580455804
30,2.0,71,3,0.01,-0.7506672198431795,0.9756151991394758,0.9814188521555512,0.99352476770362,0.9960070785417544
30,2.0,72,1,0.01,-0.7235226689018753,0.8934843654601353,0.921072421431328,0.923898810686885,0.9784059148746641
30,2.0,72,2,0.01,-0.7235226689018753,0.6752137961905552,0.9529623446712193,0.9905378802888971,0.8711603940730879
30,2.0,72,3,0.01,-0.7235226689018753,0.8488369042594565,0.9645720264464749,0.9817498192011205,0.9653435845236472
30,2.0,73,1,0.01,-0.6806331052154507,0.6339287823196277,0.9444203839507657,0.9626348046484954,0.8886774869710148
30,2.0,73,2,0.01,-0.6806331052154507,0.9215884380956505,0.9588486902456157,0.9965624191118834,0.9886005508274953
30,2.0,73,3,0.01,-0.6806331052154507,0.8152402502655419,0.9560523778007668,0.9872824094226452,0.8875060471623506
30,2.0,74,1,0.01,-0.7713057366396879,0.18319050757097094,0.9647264354328783,0.9919855931846407,0.4880844799512685
30,2.0,74,2,0.01,-0.7713057366396879,0.7828566692054524,0.9703690217377774,0.9962107470364816,0.8129552131566447
30,2.0,74,3,0.01,-0.7713057366396879,0.7875880468019468,0.9291910141391968,0.9959016341821764,0.9755359772067721
30,2.0,75,1,0.01,-0.8030875764301165,0.05515488342209866,0.6849510820019052,0.991980014717091,0.5373472800570663
30,2.0,75,2,0.01,-0.8030875764301165,0.7539682561201184,0.9558846428193071,0.9722230417407416,0.9119751798937493
30,2.0,75,3,0.01,-0.8030875764301165,0.7357091875241539,0.9632028085784139,0.9732518874507304,0.8001912579219447
30,2.0,76,1,0.01,-0.7814109708804877,0.7929193641518426,0.9235453105169045,0.9777645747315913,0.9850505395980835
30,2.0,76,2,0.01,-0.7814109708804877,0.7738468472367537,0.9749729501676556,0.9832425284086375,0.9268860797541364
30,2.0,76,3,0.01,-0.7814109708804877,0.9124979089256352,0.9773026099697265,0.9900196910526627,0.9711829838439922
30,2.0,77,1,0.01,-0.7620007816658438,0.7426897625807423,0.9584652034299769,0.9870650179350741,0.8903972487480157
30,2.0,77,2,0.01,-0.7620007816658438,0.8145583563609755,0.9632297684074387,0.8676123463682424,0.9513816940917116
30,2.0,77,3,0.01,-0.7620007816658438,0.9411749556314525,0.9583264790234093,0.9950186942139739,0.9971511181865046
30,2.0,78,1,0.01,-0.7542929998332103,0.46963973178009266,0.9522755910194487,0.9881526365600782,0.8836926516494162
30,2.0,78,2,0.01,-0.7542929998332103,0.6054561914781872,0.9923869345368461,0.9841272327999385,0.6627623934292799
30,2.0,78,3,0.01,-0.7542929998332103,0.9128657971515105,0.9776654273540485,0.9868339349510103,0.8163706896947888
