standardization,length,beta,mean_rmse,participant_1_rmse,participant_2_rmse,participant_3_rmse,participant_4_rmse,participant_5_rmse,participant_6_rmse,participant_7_rmse,participant_8_rmse,participant_9_rmse,participant_10_rmse,participant_11_rmse,participant_12_rmse,participant_13_rmse,participant_14_rmse,participant_15_rmse,participant_16_rmse,participant_17_rmse,participant_18_rmse,participant_19_rmse,participant_20_rmse,rank_within_scheme
participant_full,0.12589254117941673,0.0020000000000000005,0.9394500803846555,1.1781239140058215,1.0518647253829425,0.957970695436099,0.79394270790138,0.9115125389521637,0.805116016220239,1.019707611909026,0.9310014709528701,0.769863305333536,0.9184658385747688,0.9023390503094175,0.9491289167546648,0.7831501573328781,0.9392530063680242,0.9353257500576924,1.0945507687745648,1.0773679988471454,0.7977641860100648,1.018477539777918,0.9540754087918948,101
participant_full,0.35481338923357547,0.000502377286301916,0.9411772100418359,1.100943406310984,1.0798230290653086,0.8458118973856305,0.8403619868208964,0.9774554569152402,0.5456230385754055,1.1551808242641308,1.5940553561743278,0.8201665717651514,0.9755274304221683,0.662191039150854,1.009441861357256,1.037331610313931,0.7908771660045031,0.6402176814821656,0.8529234310536262,1.043402796300295,1.0821327619648116,0.9905999819351674,0.7794768735748681,102
participant_full,0.28183829312644537,0.0007962143411069948,0.9417673418122547,1.0984322385366072,1.0528053743391927,1.1409825097440063,1.2371249687575943,1.2355064912294345,0.48057747440777215,1.1204073357814117,1.1828180075248538,0.6483593991001759,0.9437789800067291,0.7463458140719819,0.8315447030559383,1.0534308372489494,0.7908855254247795,0.6359563292945601,0.9099868893468802,0.997581551027053,1.0406687002683292,0.8758703361448793,0.8122833709339659,103
participant_full,0.5011872336272724,0.012619146889603867,0.9421695802469559,1.0736421912967935,1.0749291493902267,0.7411672045527096,0.5314495306809528,0.8857855369435683,0.5280501671844119,1.2354913048599232,1.2955997906376517,0.5327549016833583,1.0131959074104204,0.7475943777732856,0.8134258587472321,0.713722383307024,0.6737628484790965,0.640644100100931,1.8234579980587657,1.523968547423581,0.7798572107593664,1.15551866665973,1.0593739289900894,104
participant_full,0.5011872336272724,0.007962143411069949,0.9426246015324147,1.0935056859920245,1.0911149645477582,0.731130870626964,0.4950838436469899,0.9169220416110274,0.4965199462752695,1.200208974315112,1.2998498050822416,0.5051246535690221,1.002583570436006,0.7223163446445607,0.8381399438245796,0.7221281373543118,0.6674629790610642,0.6163863672114158,1.8478467017498559,1.554913691798294,0.7988900214015705,1.154460122021495,1.0979033654787318,105
participant_full,0.11220184543019636,0.0020000000000000005,0.9429267294899157,1.16392186663476,1.040863088829305,0.9631352180161002,0.8009273495446717,0.8762621535226183,0.8194043750925356,1.0115327992892262,0.9351180715785794,0.7808998485122759,0.9686415051338152,0.9043736951203204,0.9225664952486671,0.8170288782762635,0.9677722699802425,0.9542967005701806,1.1313091683179461,1.054707493434569,0.7867693494200921,0.9994667133171113,0.9595375499590342,106
participant_full,1.0,0.005023772863019165,0.9434123674270412,1.1515271231858595,0.9584458728609775,1.027766761139014,0.5813836848643797,0.9060642854585345,0.5974105668873422,1.1166995853166741,1.2747171260850068,0.653018513289573,0.9767264678374566,0.7295120876487522,0.8511699666853202,0.6993713820334202,0.7137192142428614,0.5960577510321323,1.6390739490786561,1.4229753392077522,0.7915398790875878,1.079415938405485,1.1016518541940385,107
participant_full,0.1,0.0020000000000000005,0.9443174386344009,1.1283553413854241,1.0267405634070428,0.9758850209665197,0.8131936694213401,0.8576522085405248,0.8322172274279549,1.0055744829761377,0.9453909385157256,0.800491488972831,1.0101213435426262,0.8929504712493003,0.8927852002245087,0.8416632564552714,0.9659853635757191,0.969419232292972,1.1547145032091628,1.0333432296073906,0.7822967134809271,0.99384774363284,0.9637207738037951,108
participant_full,0.223872113856834,0.0012619146889603862,0.9445926584581844,1.1984541857948523,1.055268062470991,1.1244801469034404,1.1861456526969618,1.172549994562472,0.5827824086546993,0.9882018976819203,0.9590487616901496,0.7039476286145618,0.8811510410014216,0.8547331887547582,0.8896701030524437,1.0183680322658073,0.8007513206578671,0.7210150678282724,1.0080906443781894,1.029330709729582,0.9058681737663938,0.9500853319455859,0.8619108167133179,109
participant_full,0.5623413251903491,0.020000000000000004,0.9455901228130117,1.0733783958111274,1.039440051811892,0.7937408366848646,0.5865330152859743,0.8544911357090237,0.5817518011272934,1.2552787908778558,1.2787310132682204,0.5971590845690751,1.0133371951082502,0.7671820731147034,0.8041482567548428,0.7149637934571802,0.70506720771853,0.6525879942594036,1.7690164271071367,1.4876789286952006,0.7782060432804118,1.1295771639332082,1.0295332476860355,110
participant_full,0.8912509381337457,0.007962143411069949,0.9463178080547185,1.137144645334113,0.9691418036236372,0.9803821245804178,0.5968003272216651,0.8863881944459632,0.6151847442399976,1.148862900652498,1.2692296755826278,0.6614925646112937,0.9883300842194702,0.7478945181304884,0.844466436600087,0.7107041108361011,0.720523667592626,0.6152469076675843,1.6524262332246866,1.427257512476118,0.7908469816384462,1.0847143683543763,1.0793183600621732,111
participant_full,0.6309573444801934,0.020000000000000004,0.9477565259720417,1.0900305296704398,1.0127019822019068,0.8399919716538484,0.6117908826277522,0.8495045963139336,0.6122765716767912,1.233077025260268,1.2681609194831942,0.6370632282163599,1.008313307344102,0.7720461204631488,0.8183038972359181,0.7214651617689288,0.7244566061036506,0.6501520722230506,1.719153798880022,1.4579677068498593,0.7894477392689372,1.1095709777860905,1.0296554244126315,112
participant_full,0.5623413251903491,0.0012619146889603862,0.9478802199075117,1.1709703038149866,1.1102967175952057,0.7717728161175771,0.4963920762586203,0.9807361818600562,0.4193922040361535,0.9945180457155971,1.2495756900718922,0.48786925474103143,0.919909527194265,0.6095748893595083,0.9229549160201485,0.8610993031887297,0.7193950213072199,0.5243633012341348,1.8796795318828359,1.6892740190735331,0.8888448862625313,1.0694897950977083,1.1914959173184982,113
participant_full,0.707945784384138,0.012619146889603867,0.9481664180852025,1.1093756075192402,1.0179160753485683,0.8823232421044921,0.5692522432983103,0.893410635261399,0.5764782561870265,1.2239780794903887,1.285850922849307,0.6149436361407096,0.9929601824755107,0.7399598014502099,0.8259187677321878,0.699445729178039,0.706623091124725,0.6132970282009478,1.753016400199457,1.4975120188852322,0.7751674861243854,1.1045375692210522,1.0813615889128623,114
participant_full,0.7943282347242815,0.007962143411069949,0.9492377444305182,1.1292264048479037,1.0143913477010682,0.9317204565638564,0.5372485479417286,0.9359006754434593,0.5471496342888525,1.2011515849845962,1.2984555606509391,0.6031572803965941,0.9753446026757896,0.7099827741982324,0.8487824794951122,0.6809852008572914,0.7035092690099503,0.5802895259417248,1.764274433231988,1.5196904013803112,0.7785010135017318,1.0958836657018975,1.1291100297973364,115
participant_full,0.7943282347242815,0.012619146889603867,0.9500089532946626,1.1208378005988664,0.9767184357937513,0.9322345350952312,0.6240503489951935,0.8635129831662296,0.6377717245059789,1.1764533148138017,1.2611114326981676,0.674880914906138,1.0008648318091262,0.7696706845078786,0.8427535446263226,0.7256699652049465,0.7351941850930055,0.6402032032743843,1.6550790858419393,1.4216494463124891,0.7996291244352333,1.0900629855967072,1.0518305186178618,116
participant_full,0.8912509381337457,0.005023772863019165,0.9518589172733023,1.1484500105677184,1.0040761558630193,0.9828331838757386,0.530935991359988,0.9720315747164271,0.524955308971186,1.1686504240450302,1.3070058133024605,0.6025483888013773,0.9577586361073147,0.6841541063433436,0.8769785474106794,0.6670123849476741,0.7246785188418985,0.554333610656476,1.756986228372045,1.525550361867923,0.7939558269905251,1.0861834971803404,1.1680997752448803,117
participant_full,0.6309573444801934,0.012619146889603867,0.9528447633607291,1.089582191339947,1.0591946694494845,0.8280310713361239,0.5367310469567127,0.9173682342042294,0.5379400075531138,1.2651482210645484,1.3045139433492996,0.5696999021365954,0.9994428940195433,0.7299016386067556,0.8258754629962484,0.6916901142438311,0.6910562559645771,0.6123045372558853,1.838086943591709,1.5594230933561442,0.7682638236056639,1.1278476039108676,1.1047936122732982,118
participant_full,0.5623413251903491,0.012619146889603867,0.9532950227924653,1.0731610175381887,1.08276514129211,0.7784271909028873,0.5254054555283629,0.9168297823109818,0.5226999648828604,1.2738049876461472,1.310240100163488,0.5404564446528133,1.0105442190031577,0.7354345920897821,0.8228505706473344,0.6981386505420384,0.6806472985549059,0.6259148692253332,1.871290043347733,1.5756734270964583,0.7713397585093442,1.1497267086171299,1.100550233298248,119
participant_full,0.707945784384138,0.020000000000000004,0.9537197995028478,1.1030999574097795,0.9791232094038934,0.887612861266887,0.6580865918435908,0.8403794636389199,0.6653226829599935,1.1954171174724741,1.249249799309751,0.6933142323728412,1.0130415728398567,0.7940574891319887,0.8482682414603516,0.744051696572436,0.7563437331026746,0.6702100438674679,1.6423806536895225,1.4036126995677016,0.8158738868934833,1.093894719990756,1.021055337262584,120
participant_full,1.0,0.0031697863849222286,0.9550838125735318,1.1660285724137203,0.9893050850638987,1.03262596685748,0.5527768478178835,0.9994664774033286,0.5100053192738542,1.1305861049038657,1.3124501281736127,0.6100919278622101,0.9418877489575092,0.6634000769622974,0.9027596917362581,0.657838875682778,0.7564683130291293,0.5370521951591932,1.7360874014199883,1.517812537397853,0.8112260918146564,1.07725814001949,1.1965487495216274,121
participant_full,0.3981071705534973,0.000502377286301916,0.9580313059850614,1.2475665425967457,1.05982561262447,0.7622013004147512,0.6610554050320421,0.9339197512241363,0.6065196682730593,1.0793638259302782,1.8028644008308192,0.888505300899064,0.9395127221182061,0.7726238234352797,1.126087422922457,1.0291980372715563,0.7472646575553256,0.6475231332116717,0.8751091800760078,1.0844291642693893,1.0615106670226953,1.0732986441126298,0.7622468598806431,122
participant_full,0.19952623149688797,0.0012619146889603862,0.9583688262223721,1.2127750092928935,1.0791975190962648,1.1029382495273004,1.0200430113245091,1.0784249809100712,0.664964209543298,1.009826724035974,0.8850390198860836,0.7652652873428887,0.8923565908715403,0.8921937466020144,0.9533729407355217,0.9586579898263702,0.8419324285975222,0.8177088382283229,1.0353552633303724,1.0838448425541405,0.8830051504252946,1.0814730040334033,0.90900171828366,123
participant_full,0.31622776601683794,0.000502377286301916,0.9614561130121974,1.067212571868709,1.0751375325000567,1.1124965761172514,1.1296328536489355,1.2218013527215472,0.46343585289911254,1.1936250760842226,1.3544922161174529,0.6947735102790465,1.019760793937626,0.6549230089102672,0.8551246135076825,1.07901238028253,0.8383014356625796,0.6612597700903032,0.8886517692926544,1.0014696357688688,1.164593391701759,0.9355028783317522,0.8179150405215925,124
participant_full,0.5623413251903491,0.0003169786384922229,0.9616189942853269,1.378991274233105,1.0204651613093083,0.8115496280562755,0.5624404434632542,0.8958176152327486,0.47688185934369526,0.8313297214842533,1.6516549526604714,0.6786040360080756,0.8885485758921439,0.7032752926817152,0.9785511512188524,1.1209942790696867,0.7534751060364825,0.6209055445624958,1.4564057053375634,1.4529748760248862,0.9338552833417835,1.0644180997578936,0.9512412799918492,125
participant_full,1.0,0.007962143411069949,0.9616400415099104,1.130728408413819,0.9409239599617705,1.0130875300273656,0.6783771631252918,0.8619164104325068,0.7035513502037606,1.1213196509627552,1.237617453035874,0.7377963066674887,1.021170432618106,0.8058171749593687,0.8816958035773972,0.762261574255208,0.7654996579785365,0.6817588956203536,1.5683468733822026,1.354732728127867,0.832435661182975,1.086835509944597,1.0469282857209659,126
participant_full,0.707945784384138,0.007962143411069949,0.9622388754626339,1.1087641385494933,1.0679394149954728,0.8742734355871505,0.49894922710782535,0.9811286382553398,0.5009124561642115,1.2585214869440824,1.3245867127474888,0.5608641532521634,0.9800307710234131,0.6922116817892252,0.8699455108870954,0.6710410248924678,0.7054929646652138,0.57218408793412,1.8807249813915685,1.6128709728860855,0.7862520778752673,1.1191159635000683,1.1789678088049242,127
participant_full,0.44668359215096315,0.000502377286301916,0.9650676626055725,1.4032385771231624,1.014662004989198,0.7523760857191437,0.568132037197163,0.9423746488013199,0.5966190862275924,0.9768264887740674,1.8473930434780783,0.8589349154664434,0.923171438288102,0.7755147574487806,1.1222270936017607,1.0396843485356202,0.7371205643975618,0.6539645448600263,1.0043948496268595,1.1377105880168983,1.0417935150522848,1.1123041159126412,0.7929105485947522,128
participant_full,0.5623413251903491,0.007962143411069949,0.9657839934293955,1.0764088910435095,1.1208903245826307,0.7683008402109597,0.47942339059569666,0.9767404886935646,0.4777572686047513,1.2723588177608327,1.3336380281613294,0.5034767865835174,1.0075438848034068,0.7071457324893842,0.8641344131934838,0.6964217978980106,0.682287319688419,0.6024989363827373,1.953897038663572,1.6544962908435252,0.8025037472956841,1.1639977724477588,1.171758098645136,129
participant_full,0.1,0.0012619146889603862,0.9658992897578571,1.2210074656326109,1.072764165040938,0.9869405355163107,0.8363513445176014,0.8522896380422891,0.8197579787530141,0.9938420840316308,0.9516655459309596,0.8017211624102718,1.06401114186416,0.9071015406321887,0.9057416034007192,0.8563180460820268,1.0139289087027052,0.9961462636865408,1.2116449096351523,1.0341497030715896,0.7597368880334054,1.0524831502847882,0.9803837198882384,130
participant_full,0.8912509381337457,0.012619146889603867,0.9660797838715702,1.1194326747594014,0.9471697072350521,0.9703809577095971,0.6991362390919441,0.8563948944009043,0.7197753571955661,1.1447140851550204,1.2326524595519521,0.7495715904528609,1.0275396591185204,0.8197363700744995,0.8886338044660274,0.7728018227361677,0.7831505043452758,0.6994198398169091,1.572270036455825,1.35440543627705,0.8438142705973212,1.0881763449625947,1.0324196230289133,131
participant_full,0.5623413251903491,0.0020000000000000005,0.9673576494494043,1.1366438507362429,1.1386061827873413,0.7670374794756722,0.471267282280062,1.0222048778719928,0.419280464911931,1.1017462282252475,1.2884727052655436,0.48221309424735165,0.9592830155032368,0.6314441933351213,0.9290734489992157,0.7941216764110909,0.7237094953745398,0.5396267897545498,1.9655414763140695,1.7270125874881874,0.8957170622495205,1.1209486781510252,1.233202399606146,132
participant_full,0.1778279410038923,0.0012619146889603862,0.9677831164925171,1.2030924660290627,1.1082015107606915,1.080544843388087,0.8711296233517001,1.049146385672331,0.7318568729443925,1.035382824708157,0.8995915773093751,0.7986491804324658,0.8918142121613462,0.9208202938107684,1.0022676940856867,0.8545435145167625,0.8662690323075072,0.90292699731715,1.0273850330971108,1.1335488809599072,0.8516044263488345,1.1746108345455464,0.9522761261034585,133
participant_full,0.11220184543019636,0.0012619146889603862,0.9696308989854279,1.2748224299769366,1.0989064968816833,0.9797414027200533,0.81358071956173,0.8731981446802509,0.8069618816260201,1.0039672790691117,0.9422533200535836,0.7824883808337744,1.0202491331302057,0.9370433341543567,0.9484983287441097,0.8343432166350734,1.0374058294513864,0.9910252228981211,1.1828535471332073,1.062921853294673,0.7623341665792351,1.059109692919289,0.9809135993657577,134
participant_full,0.7943282347242815,0.020000000000000004,0.9705018285530269,1.1060055163639049,0.9509673439019256,0.9290633368192275,0.7239740688665666,0.8535076980657799,0.7392271196838535,1.1636946817176272,1.2250694425781465,0.7637203550394676,1.0339980442103278,0.835660322930232,0.8973858437494577,0.7858535149649428,0.8045757366340773,0.7214415005288671,1.567032900095135,1.346537050742374,0.8572962240566031,1.0886730041189085,1.016352865993111,135
participant_full,0.6309573444801934,0.007962143411069949,0.9715999610132412,1.085529725912521,1.110537227730287,0.8178462333881189,0.4796030265910861,0.9989268517570699,0.47782871799382604,1.2908418796205612,1.3404428141560636,0.5277133424669651,0.9951169571773667,0.6931761714753191,0.8782808422764127,0.6777063856553406,0.7002986400929732,0.5831533747375106,1.9588326576922142,1.6701490611318544,0.7994513078558078,1.14680321485555,1.1997607876979783,136
participant_full,0.6309573444801934,0.0003169786384922229,0.971626203852327,1.2092903131554986,1.0999781725330442,0.8464029588558601,0.5863333045150524,0.9719223693771021,0.40126787840649963,0.8762967090337053,1.3307064336290384,0.5191825572420958,0.8735575633112219,0.6278497090489872,0.9749592992658476,1.0614583287456743,0.7607628438678204,0.5448988810476696,1.8719322488377288,1.7770650464978832,0.9096865021498252,1.0059014035893727,1.1830715539366132,137
participant_full,0.15848931924611134,0.0012619146889603862,0.9724470270716197,1.2312093210347688,1.1321357057123118,1.0542155093193553,0.8044645402466093,1.045224160924451,0.7635841151034264,1.0468058119737953,0.9492198087184706,0.7975773055716202,0.8890252699459241,0.9422654630351337,1.0220209759353918,0.75812713985946,0.8968093414051023,0.9571364142964326,1.0424819577295534,1.150832097207358,0.8193313781046822,1.1675547140799123,0.978919511228634,138
participant_full,0.12589254117941673,0.0012619146889603862,0.9730455065092967,1.3033549577924242,1.1192904822645025,0.9891922369990704,0.7968787553439682,0.9176801727974159,0.795103488637762,1.0240164941932766,0.9440967272245964,0.7768354887758674,0.960564269814953,0.957473333813612,0.9880943396950682,0.8016128021047798,1.0195188319312916,0.9866808934396305,1.1403329723595852,1.0992978569481715,0.77729152678744,1.0801011293748566,0.9834933698876609,139
participant_full,0.7943282347242815,0.005023772863019165,0.9736610738422531,1.1300607299978762,1.0660229844912488,0.9255071938824477,0.49479639776771156,1.0380658066562312,0.47336083429553677,1.237279815803263,1.3392156323663056,0.5761741802262123,0.9579324956650253,0.6579745359255166,0.9198240832329458,0.6546109663539504,0.7543446004077802,0.538261916846507,1.8972718085990714,1.6449487539618257,0.8179259717371808,1.106501716490905,1.243141052137522,140
participant_full,0.14125375446227545,0.0012619146889603862,0.9739916720082151,1.283496360179992,1.1341228776173229,1.0187744639909924,0.7918760572595064,0.9867377836660344,0.7801851080931065,1.0433419685890812,0.9586915059951775,0.7839617566142587,0.9098094026025159,0.9547640997660638,1.0160678095232012,0.7587340436302442,0.9572784069062127,0.9799457866416181,1.0892760223270996,1.1340645481686475,0.7964325226629666,1.116568907883988,0.9857040080462707,141
participant_full,0.5623413251903491,0.005023772863019165,0.9758804348440551,1.0876171448014564,1.1458660478001328,0.7643884396547489,0.45330925883341344,1.0189804869305006,0.446582838943575,1.2440787851079407,1.340739005040124,0.4886016643677503,1.0005097067343873,0.6811060161764869,0.9019080780000766,0.7108077390565748,0.701545852899218,0.5806110984497094,2.002575311502717,1.7107671613621012,0.8474231339342353,1.1669497747222473,1.2232411525637068,142
participant_full,0.5623413251903491,0.0031697863849222286,0.9773043078934741,1.1081720165641151,1.1520099019707755,0.7647554212660432,0.45243159937900257,1.035226435790051,0.42777551270125047,1.1864990809298104,1.3250903901458089,0.4842484829723209,0.9855861380320394,0.6560942640865115,0.9242865983722177,0.7431363310315643,0.7183121502135391,0.5595200258448714,2.007412149314564,1.735482096283878,0.8819001723813553,1.1536214986858437,1.2445258919039177,143
participant_full,0.251188643150958,0.0007962143411069948,0.9815721442926966,1.2169366677739295,1.0762117868531047,1.2816052843189747,1.3426997540480214,1.3132426164929705,0.5047801085465349,1.0235821792579798,1.1079893063297972,0.6781234348481388,0.9526569019741519,0.884116848243034,0.8606339449893499,1.1040060247616885,0.8253798664094407,0.7181028569577881,0.9972142616484427,1.01217571788832,0.952057812769547,0.9112959197426147,0.8686315920001071,144
participant_full,0.8912509381337457,0.0031697863849222286,0.9842419484291274,1.1518574864225788,1.0550616409634412,0.9775277576299818,0.5226842254324986,1.0836344900656907,0.45834721514052285,1.2046080321387937,1.348759179505603,0.605224620634356,0.9360315293260099,0.6299258602947029,0.9647478834730958,0.6436748051310015,0.8066853632557432,0.5154313463149339,1.890800851592423,1.6556199271284697,0.848854569020768,1.0928472240633447,1.2925149610485867,145
participant_full,0.6309573444801934,0.000502377286301916,0.9856792252667235,1.1676209252889902,1.1420995873959852,0.8321698019819177,0.5665287360879847,1.0503222205669767,0.39109571137549004,0.9407702052223531,1.2466164457584852,0.4996254526159028,0.9007612552247428,0.5963179056721835,0.980931912293244,0.9637438904006845,0.7796971286589746,0.5173706270095578,2.010767609773188,1.8557156497574432,0.9488771309985001,1.0460591435028115,1.2764931657490517,146
participant_full,0.6309573444801934,0.00020000000000000004,0.9868260712897857,1.2842718891255764,1.0671013415751924,0.8683808386231682,0.6016938323845551,0.9298767450798522,0.42350981709542684,0.8823005734018661,1.5427876058927363,0.5960538474135099,0.8889907570878783,0.6918920800479171,0.9901013431076816,1.1674931500753942,0.7717703788273174,0.6035212538548894,1.7203223384888369,1.6758375623263813,0.9120013885977547,1.0445397511247905,1.0740749316649876,147
participant_full,1.0,0.0020000000000000005,0.9918159841500731,1.1725499794672467,1.0374405778790383,1.0279056940950173,0.5591021584158431,1.1161286862624655,0.456952657242368,1.1643045074648888,1.3539345044884388,0.6351725556248474,0.9164801259459067,0.6091665828888648,1.000032391553138,0.6382570025177708,0.8507566807287044,0.5047581804290234,1.8661040298491085,1.6473818880287425,0.8738297853553807,1.080275241894166,1.3257864528705041,148
participant_full,0.707945784384138,0.005023772863019165,0.9939533813240896,1.1026139378511968,1.1266268238690276,0.8675089739347344,0.46552715202322703,1.0785351319974035,0.4426326274244746,1.2927409074137022,1.365864181822408,0.5560291721008289,0.9730308449919685,0.6510356716509211,0.9458706567237172,0.6599254100447407,0.7651120111892942,0.5421080208151461,2.019174041361315,1.7450079951617674,0.8496023554611212,1.1362378688339345,1.2938838418108642,149
participant_full,0.35481338923357547,0.0003169786384922229,0.9950673809214232,1.0821627716835964,1.109153454799533,0.9957030322133361,0.9618635043424453,1.1438873916845547,0.4914391497324796,1.2540470022161505,1.6174995405546935,0.7977993479149126,1.0854969147258902,0.6564131831519155,0.9671740554223593,1.119360987150256,0.8825266343515903,0.7108669661989429,0.8971451173959041,1.018534175013081,1.2328815305935676,1.0447907477712726,0.8326021115119863,150
participant_full,0.6309573444801934,0.005023772863019165,0.9972347232003311,1.0818741320836083,1.1595032419342526,0.8141005790682815,0.4495801893928343,1.0737280811216379,0.43360202128478276,1.3006449223278864,1.3705847277558962,0.5234059329825324,0.9926223721553207,0.661530725687658,0.9388648676822742,0.680182470748752,0.744526240736676,0.5599449739943932,2.067341561728285,1.776978656129458,0.8632278611635957,1.1625782388369112,1.2898726671915859,151
participant_full,1.0,0.012619146889603867,0.9981537271184578,1.1067886868942407,0.9322228319887561,0.9955199795792931,0.7890133355315067,0.893889580578587,0.8189542373751,1.1394512325592085,1.201327644447513,0.8370360799404342,1.0728947803627777,0.8884479079292925,0.9557203154389649,0.8408618941579658,0.8520083749767476,0.7881314720253147,1.514919210288602,1.3042268992704364,0.9035351281800553,1.0984002155236812,1.0297247353206778,152
participant_full,0.1,0.0007962143411069948,0.9983418034415246,1.3479501423566311,1.1197743850601078,1.00539937311403,0.8915207107694364,0.8453845008696608,0.8143567499202391,0.978623832314832,0.9633821342857078,0.8039627112343801,1.1425506904170366,0.9246572437793061,0.9180330518933056,0.8769283337353398,1.0842961291673774,1.0270923957045188,1.293355501744793,1.0339459796917243,0.7432252754657411,1.1483933846839136,1.0040035426224105,153
participant_full,0.8912509381337457,0.020000000000000004,1.0004316589752904,1.0981765533181649,0.9340638147324034,0.9621168433179385,0.8045956433483601,0.8981399676029689,0.8301881773062536,1.1518332831892555,1.1972504410988976,0.8456281027384026,1.0727241659577467,0.8958207393663248,0.961122567502421,0.847305360429875,0.8701104372437787,0.8016331529869068,1.5087167619341693,1.2990322956589313,0.9113900251848742,1.095081964144028,1.0237028824441048,154
participant_full,0.11220184543019636,0.0007962143411069948,1.0087542603088324,1.426899243599458,1.1641552073846482,1.0040672597316604,0.8539472932448049,0.8681643570503287,0.7980532163221161,0.9900635265591248,0.9634941224566619,0.7837744848109397,1.100590335507193,0.9731941411038434,0.9772431201196106,0.8592658959615662,1.137662719404754,1.0324337189775543,1.2628509626432913,1.067864605679205,0.7432877071632985,1.1594284102500951,1.0086448782065007,155
participant_full,0.3981071705534973,0.0003169786384922229,1.0090529965608566,1.241845590787167,1.1014980406456172,0.7885493642436093,0.7426398315243462,0.9812314396490865,0.5943335091549325,1.2348605963429895,1.9156053437771043,0.9215617222941429,1.0390091130297574,0.8312829877718049,1.161411410740776,1.1032139435566217,0.8118867084995591,0.7096088158511535,0.8813886576307878,1.068175667035021,1.1118558608276232,1.1473965679083507,0.7937047599466784,156
participant_full,0.223872113856834,0.0007962143411069948,1.0103405914444719,1.3170834587351088,1.1094139308644397,1.2795783598174753,1.2124894408212834,1.246018631217791,0.5814390007881599,1.0015055302673601,1.0147168340247554,0.7622710968276738,0.9758205318868697,0.9567868026182678,0.9365839770283865,1.0905994298707633,0.8790883396220497,0.8283473338158718,1.0794949054879883,1.0672630310972369,0.9196786161431681,1.023983333458372,0.9246492444964151,157
participant_full,0.6309573444801934,0.0007962143411069948,1.0105708289619044,1.1343919486058556,1.1817517802897939,0.8281777631376052,0.5412289273010463,1.1150451050781531,0.38786206933518297,1.0618820179112276,1.2799017214213273,0.5103270894270636,0.9363989742891963,0.58923332145542,1.0041234856080588,0.8751388704690577,0.8049228675083808,0.5112231634966233,2.1133085108528826,1.9083741155477227,0.9829466605948285,1.1003247110168446,1.3448534758918171,158
participant_full,0.28183829312644537,0.000502377286301916,1.0119412295093122,1.16733504599373,1.0858628479288064,1.3924376581028564,1.408391839030672,1.4025923098655368,0.44210555805712487,1.1064320625101467,1.2627738441750256,0.6471334010080569,1.0393107206785843,0.8685065288342495,0.8291238857061932,1.1561132672549719,0.8704946067296928,0.7275849085215376,0.9577071219673199,0.996232184387412,1.0776273478509795,0.9252180660418242,0.8758413855415246,159
participant_full,0.5011872336272724,0.0003169786384922229,1.0141940930382143,1.5155046332815247,1.001254522160854,0.7754038208769748,0.5671561124723298,1.0061579403686722,0.5685054307500745,1.0189539455736432,1.9507573239849036,0.8479518250144625,0.986395181291759,0.817701648745788,1.133330919530504,1.1297412019633433,0.7685788934340737,0.7053000789797579,1.1617534773923666,1.2155294355580883,1.0665886426145923,1.1969799347685475,0.8503368920020267,160
participant_full,0.7943282347242815,0.0031697863849222286,1.0161394344546615,1.1239160318380799,1.1302216643403042,0.9208829677696982,0.4921877719231018,1.148438597892994,0.4261686361733581,1.2794012061706395,1.385349044515322,0.607012881306623,0.9474568637225682,0.6142153994698467,1.0116071517427716,0.6467657892803089,0.8379144679763012,0.5111343005858103,2.0499413448031696,1.794726237996769,0.9001899359940678,1.1210271587143377,1.3742312368771588,161
participant_full,0.6309573444801934,0.0031697863849222286,1.0195377912853898,1.0826854978005636,1.196693748395607,0.8180610862171734,0.4514858923559242,1.1282736313138115,0.4059322349543553,1.2855178782597492,1.3849816759405573,0.5346307773914848,0.9887252716462219,0.6348357320369205,0.9871547778785636,0.7003039057611982,0.7865354838887955,0.5415047081364018,2.1470035243408554,1.8633263760260639,0.9268287176189268,1.1700879396626442,1.3561869660819768,162
participant_full,0.12589254117941673,0.0007962143411069948,1.0204906844313644,1.479047052262438,1.1992476060502812,1.028994948734693,0.8174502311812457,0.9165105542918344,0.7898652868442756,1.0255262355305828,0.9668093710709398,0.7833485181194687,1.0286791447955155,1.0263980168371805,1.03407908852997,0.829022341595685,1.146741689528256,1.044931873277948,1.2110883242498673,1.1166645595262956,0.759597345347836,1.1866420014291124,1.0191694994238625,163
participant_full,0.19952623149688797,0.0007962143411069948,1.026587943083984,1.3158626417959727,1.1483460868650897,1.2225353645712838,0.9855940449346343,1.128444950143051,0.6770388847513612,1.0557663918536773,0.9591468270504251,0.8338226430192837,0.993147354913902,0.9983353911294104,1.022373132952906,0.9965886792429233,0.9190682183701699,0.9430973381888794,1.0977378864816398,1.149410441161286,0.9006310892727672,1.2009388016296478,0.9838726933513648,164
participant_full,0.6309573444801934,0.0012619146889603862,1.0277421397134547,1.107765852151789,1.208243305313503,0.8274050259843502,0.5107980890498336,1.1506827308493235,0.38818023462577056,1.1644725960941922,1.3356703093935387,0.5283176148297202,0.9634862518830944,0.5970681583583698,1.0195249576783518,0.7990126690936177,0.8179951991337259,0.5163135767960623,2.1727021130167268,1.930328898687455,0.9919116740239851,1.1413927454438797,1.383570791861804,165
